date,time,BOROUGH,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,#_persons_injured,#_persons_killed,#_pedestrians_injured,#_pedestrians_killed,#_cyclist_injured,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/27/2014,11:00,BROOKLYN,11204,40.6083924,-73.9768459,"(40.6083924, -73.9768459)",WEST 3 STREET                   ,AVENUE P                        ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,311733,MOTORCYCLE,PASSENGER VEHICLE,,,
05/31/2017,14:17,BRONX,10454.0,40.809059999999995,-73.90755,"(40.80906, -73.90755)",SOUTHERN BOULEVARD              ,EAST 144 STREET,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3682432,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/26/2016,17:37,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3378482,BUS,PASSENGER VEHICLE,,,
11/30/2012,10:00,MANHATTAN,10007,40.711993400000004,-74.0081015,"(40.7119934, -74.0081015)",BARCLAY STREET                  ,BROADWAY                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1349,PASSENGER VEHICLE,UNKNOWN,,,
12/18/2015,8:00,,,40.7396924,-73.8459652,"(40.7396924, -73.8459652)",,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3357080,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/28/2013,16:55,QUEENS,11377,40.73996629999999,-73.89423149999999,"(40.7399663, -73.8942315)",QUEENS BOULEVARD                ,70 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,243290,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/11/2017,3:22,BRONX,10451.0,40.827824,-73.91934,"(40.827824, -73.91934)",EAST 163 STREET                 ,SHERMAN AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3688836,SPORT UTILITY / STATION WAGON,,,,
12/22/2015,20:45,BROOKLYN,11208.0,40.680015000000004,-73.8774282,"(40.680015, -73.8774282)",ATLANTIC AVENUE                 ,LOGAN STREET                    ,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3359570,PASSENGER VEHICLE,TAXI,,,
02/04/2017,10:25,BRONX,10465.0,40.832485,-73.823494,"(40.832485, -73.823494)",HOLLYWOOD AVENUE                ,BARKLEY AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3611534,TAXI,,,,
03/18/2016,10:27,,,40.762966,-73.97397600000001,"(40.762966, -73.973976)",,,WEST 57 STREET                          ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408048,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
05/31/2018,17:25,,,40.774807,-73.98442,"(40.774807, -73.98442)",AMSTERDAM AVENUE                ,,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,,,,3911681,Sedan,Sedan,,,
05/19/2017,15:40,,,40.76502,-73.780396,"(40.76502, -73.780396)",CLEARVIEW EXPRESSWAY            ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3673565,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/07/2016,13:30,,,40.700005,-73.7547,"(40.700005, -73.7547)",200 STREET                      ,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3575185,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/04/2018,18:00,,,40.89285,-73.85566999999999,"(40.89285, -73.85567)",BYRON AVENUE                    ,,,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3822789,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/29/2013,20:45,QUEENS,11358,40.7595175,-73.78874,"(40.7595175, -73.78874)",193 STREET                      ,42 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,263565,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/11/2014,15:05,,,,,,GRND CNTRL PARKWAY SR WEST      ,69 ROAD                         ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,334256,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/09/2018,14:00,,,40.604153000000004,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3958481,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/14/2018,1:25,,,40.694775,-73.86336999999999,"(40.694775, -73.86337)",80 STREET                       ,,,1.0,0.0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3940469,Station Wagon/Sport Utility Vehicle,Bike,,,
08/17/2018,9:20,BRONX,10458.0,40.85819,-73.88435,"(40.85819, -73.88435)",EAST FORDHAM ROAD               ,HUGHES AVENUE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,3964441,Sedan,Dump,,,
05/30/2015,16:30,MANHATTAN,10037.0,40.816662,-73.9389911,"(40.816662, -73.9389911)",LENOX AVENUE                    ,WEST 139 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3230844,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/15/2015,11:05,MANHATTAN,10001,40.7515235,-73.9939473,"(40.7515235, -73.9939473)",8 AVENUE                        ,WEST 33 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3153142,TAXI,PASSENGER VEHICLE,,,
10/27/2016,20:20,,,40.78383,-73.97783000000001,"(40.78383, -73.97783)",AMSTERDAM AVENUE                ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3548934,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/08/2012,18:35,,,,,,OCEAN AVENUE                    ,SHORE PARKWAY                   ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,117326,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2016,21:25,,,,,,HULL AVENUE                     ,MOSHOLU PARKWAY,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3414285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/23/2013,17:05,QUEENS,11434,40.667522399999996,-73.7806252,"(40.6675224, -73.7806252)",NORTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD              ,,0.0,0.0,0,0,0,0,0,0,Glare,Unspecified,,,,271183,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/26/2013,19:15,,,40.6735501,-73.8013113,"(40.6735501, -73.8013113)",,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3097480,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/10/2015,15:00,BROOKLYN,11215.0,40.6767719,-73.9855071,"(40.6767719, -73.9855071)",WHITWELL PLACE                  ,CARROLL STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3293999,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/31/2012,7:50,MANHATTAN,10001,40.752723100000004,-73.9967877,"(40.7527231, -73.9967877)",WEST 33 STREET                  ,9 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27223,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/27/2018,16:24,,,40.717846,-73.72778000000001,"(40.717846, -73.72778)",CROSS ISLAND PARKWAY            ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3889369,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/10/2017,21:20,,,40.666306,-73.79171,"(40.666306, -73.79171)",BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3687510,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:40,,,,,,Marginal St                     ,FDR DRIVE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781298,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/16/2013,18:30,QUEENS,11105,40.774356299999994,-73.9081891,"(40.7743563, -73.9081891)",36 STREET                       ,DITMARS BOULEVARD               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,277077,PASSENGER VEHICLE,BICYCLE,,,
07/01/2018,5:00,QUEENS,11356.0,40.78117,-73.83874499999999,"(40.78117, -73.838745)",,,20-48     130 STREET                    ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,3932460,Pick-up Truck,Sedan,Pick-up Truck,,
03/19/2016,10:09,MANHATTAN,10032.0,,,,WEST 155 STREET                 ,SAINT NICHOLAS AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3410533,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2017,14:10,BRONX,10467.0,40.865359999999995,-73.87043,"(40.86536, -73.87043)",BRONX PARK EAST                 ,ALLERTON AVENUE,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3595700,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/24/2015,8:51,BROOKLYN,11226.0,40.6505297,-73.95582490000001,"(40.6505297, -73.9558249)",BEDFORD AVENUE                  ,CHURCH AVENUE                   ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3283382,PASSENGER VEHICLE,,,,
10/14/2012,13:55,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET                 ,CLINTON STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,12519,SPORT UTILITY / STATION WAGON,OTHER,,,
08/03/2015,5:00,,,40.742658399999996,-73.8462052,"(40.7426584, -73.8462052)",,,,1.0,0.0,0,0,0,0,1,0,Pavement Defective,,,,,3270563,PASSENGER VEHICLE,,,,
08/05/2018,10:15,BROOKLYN,11213.0,40.675945,-73.94715,"(40.675945, -73.94715)",BERGEN STREET                   ,NEW YORK AVENUE,,1.0,0.0,1,0,0,0,0,0,Turning Improperly,,,,,3964003,Sedan,,,,
02/17/2014,7:15,STATEN ISLAND,10301,40.6196995,-74.1077068,"(40.6196995, -74.1077068)",CLOVE ROAD                      ,FAIRWAY LANE                    ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,290568,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/29/2017,17:00,BROOKLYN,11223.0,40.599117,-73.97471999999999,"(40.599117, -73.97472)",VAN SICKLEN STREET              ,AVENUE T,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760163,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/20/2013,13:23,,,,,,,,2031 FOREST AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,291733,PASSENGER VEHICLE,UNKNOWN,,,
07/26/2015,12:15,,,,,,,,PARKING LOT 135-15 ROCKAWAY BOULEVARD   ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3265896,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/08/2017,13:30,QUEENS,11369.0,40.75972,-73.88139,"(40.75972, -73.88139)",31 AVENUE                       ,87 STREET,,0.0,0.0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3708334,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/28/2016,11:00,BRONX,10459.0,40.830147,-73.89289000000001,"(40.830147, -73.89289)",FREEMAN STREET                  ,SIMPSON STREET,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3474254,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,15:45,QUEENS,11355.0,40.744576,-73.82581,"(40.744576, -73.82581)",58 ROAD                         ,MAIN STREET,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3694369,PASSENGER VEHICLE,,,,
08/15/2016,22:10,BROOKLYN,11210.0,40.636573999999996,-73.95161999999999,"(40.636574, -73.95162)",,,1397      FLATBUSH AVENUE               ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3501086,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/30/2013,20:30,BROOKLYN,11235,40.5896699,-73.93883840000001,"(40.5896699, -73.9388384)",AVENUE Z                        ,HARING STREET                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,118613,PASSENGER VEHICLE,MOTORCYCLE,,,
08/09/2014,1:10,,,40.733687200000006,-73.92395,"(40.7336872, -73.92395)",,,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,1006139,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2012,7:30,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,2896937,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/06/2013,15:56,BROOKLYN,11225,40.6600284,-73.9606015,"(40.6600284, -73.9606015)",BEEKMAN PLACE                   ,FLATBUSH AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,154893,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/06/2017,14:00,,,,,,WESTCHESTER AVENUE              ,HUGH J GRANT CIRCLE,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3726605,PASSENGER VEHICLE,,,,
10/16/2015,20:17,QUEENS,11377.0,40.743455499999996,-73.9148358,"(40.7434555, -73.9148358)",50 STREET                       ,ROOSEVELT AVENUE                ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3317178,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
07/18/2013,13:30,MANHATTAN,10019.0,40.770989,-73.99091290000001,"(40.770989, -73.9909129)",WEST 58 STREET                  ,11 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,42064,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/06/2013,10:45,BROOKLYN,11208,40.6650265,-73.87056740000001,"(40.6650265, -73.8705674)",FOUNTAIN AVENUE                 ,STANLEY AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,166957,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/09/2015,18:00,BROOKLYN,11204.0,40.6108455,-73.9917667,"(40.6108455, -73.9917667)",BAY RIDGE PARKWAY               ,20 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3313106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/13/2016,8:10,MANHATTAN,10011.0,40.739243,-73.99919,"(40.739243, -73.99919)",WEST 15 STREET                  ,7 AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3540701,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/14/2013,12:30,BRONX,10457,40.838874700000005,-73.90264659999998,"(40.8388747, -73.9026466)",WASHINGTON AVENUE               ,CLAREMONT PARKWAY               ,,1.0,0.0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,79468,UNKNOWN,PASSENGER VEHICLE,,,
03/21/2013,16:30,QUEENS,11426,40.735763500000004,-73.7156369,"(40.7357635, -73.7156369)",HILLSIDE AVENUE                 ,252 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222855,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/24/2015,12:15,,,,,,MAPLE PARKWAY                   ,CONTINENTAL PLACE               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3246118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/22/2014,10:40,QUEENS,11420,40.6670811,-73.810322,"(40.6670811, -73.810322)",NORTH CONDUIT AVENUE            ,130 STREET                      ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,2828785,PASSENGER VEHICLE,LIVERY VEHICLE,PASSENGER VEHICLE,,
11/24/2017,21:01,,,,,,HORACE HARDING EXPRESSWAY       ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3796626,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/10/2016,13:50,MANHATTAN,10065.0,40.765983299999995,-73.9654448,"(40.7659833, -73.9654448)",LEXINGTON AVENUE                ,EAST 65 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3386634,BUS,OTHER,,,
07/29/2016,9:30,QUEENS,11427.0,40.723087,-73.75655,"(40.723087, -73.75655)",HILLSIDE AVENUE                 ,210 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3490714,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
01/22/2014,11:23,BROOKLYN,11208,40.6846382,-73.8758296,"(40.6846382, -73.8758296)",CHESTNUT STREET                 ,RIDGEWOOD AVENUE                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,170167,PASSENGER VEHICLE,UNKNOWN,,,
06/02/2017,8:50,MANHATTAN,10022.0,40.7606,-73.96434,"(40.7606, -73.96434)",2 AVENUE                        ,EAST 59 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3682543,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/07/2016,9:52,BROOKLYN,11203.0,40.64213,-73.92936,"(40.64213, -73.92936)",UTICA AVENUE                    ,AVENUE D,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3460567,VAN,VAN,,,
09/04/2015,12:24,QUEENS,11434.0,40.6858073,-73.77314809999999,"(40.6858073, -73.7731481)",119 AVENUE                      ,MERRICK BOULEVARD               ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3290895,UNKNOWN,,,,
01/22/2013,16:10,STATEN ISLAND,10306,40.560865299999996,-74.1208417,"(40.5608653, -74.1208417)",GUYON AVENUE                    ,PENDALE STREET                  ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,296260,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/19/2016,12:30,QUEENS,11358.0,40.760975,-73.803925,"(40.760975, -73.803925)",,,41-30     162 STREET                    ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3583073,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2017,16:38,,,,,,98 street and 50 avenue         ,98 street and 50 avenue,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3698809,Tractor Truck Diesel,,,,
03/31/2014,19:30,BRONX,10458,40.8574269,-73.8911057,"(40.8574269, -73.8911057)",3 AVENUE                        ,EAST 187 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,314095,LIVERY VEHICLE,BUS,,,
03/11/2015,22:20,,,,,,VICTORY BOULEVARD               ,WILD AVENUE                     ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3185255,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/06/2017,12:00,,,40.72639,-73.9918,"(40.72639, -73.9918)",BOWERY                          ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3805765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/19/2016,3:45,BROOKLYN,11228.0,40.622963,-74.01184,"(40.622963, -74.01184)",11 AVENUE                       ,BAY RIDGE PARKWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3544223,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/15/2016,5:58,BROOKLYN,11211.0,40.71559,-73.94089,"(40.71559, -73.94089)",,,48        MASPETH AVENUE                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501209,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/20/2013,8:42,,,40.6915381,-73.99911,"(40.6915381, -73.99911)",,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2983593,PASSENGER VEHICLE,UNKNOWN,,,
07/18/2018,16:10,QUEENS,11435.0,40.692074,-73.81019599999999,"(40.692074, -73.810196)",,,137-21    LIBERTY AVENUE                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3944808,Sedan,Sedan,,,
10/11/2013,21:25,QUEENS,11103,40.7540671,-73.9152662,"(40.7540671, -73.9152662)",34 AVENUE                       ,47 STREET                       ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,277698,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/26/2016,21:00,,,40.6798,-73.8931,"(40.6798, -73.8931)",MILLER AVENUE                   ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3567548,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/04/2017,20:00,BROOKLYN,11219.0,40.6406,-73.99434000000001,"(40.6406, -73.99434)",FORT HAMILTON PARKWAY           ,NEW UTRECHT AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3647385,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/22/2014,12:10,BROOKLYN,11236,40.6498945,-73.90761440000001,"(40.6498945, -73.9076144)",AVENUE D                        ,ROCKAWAY PARKWAY                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,339424,OTHER,VAN,,,
12/05/2016,17:00,,,40.697998,-73.97456,"(40.697998, -73.97456)",FLUSHING AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3573658,TAXI,PICK-UP TRUCK,,,
03/31/2018,22:53,,,40.854904,-73.89645,"(40.854904, -73.89645)",WEBSTER AVENUE                  ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4025774,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/27/2017,21:48,QUEENS,11369.0,40.768029999999996,-73.87722,"(40.76803, -73.87722)",23 AVENUE                       ,93 STREET,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3798805,TAXI,SPORT UTILITY / STATION WAGON,,,
09/26/2018,23:35,,,40.666435,-73.83478000000001,"(40.666435, -73.83478)",BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3988704,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/09/2018,23:00,BROOKLYN,11201.0,40.695640000000004,-73.99739,"(40.69564, -73.99739)",MONTAGUE TERRACE                ,PIERREPONT PLACE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3977328,Sedan,Sedan,,,
12/12/2015,13:23,,,40.6122198,-73.9188391,"(40.6122198, -73.9188391)",,,5602 AVENUE U(PARKING LOT)              ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3351496,PASSENGER VEHICLE,OTHER,,,
09/29/2017,22:40,BRONX,10472.0,40.8283,-73.88296,"(40.8283, -73.88296)",BRONX RIVER AVENUE              ,WESTCHESTER AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unsafe Speed,,,,3761335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2015,19:00,QUEENS,11365.0,40.7421058,-73.78931490000001,"(40.7421058, -73.7893149)",58 AVENUE                       ,186 STREET                      ,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3186273,PASSENGER VEHICLE,,,,
11/26/2014,17:10,BROOKLYN,11221,40.692682299999994,-73.93997,"(40.6926823, -73.93997)",DEKALB AVENUE                   ,MARCUS GARVEY BOULEVARD         ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3126974,PASSENGER VEHICLE,BUS,,,
10/11/2018,18:25,BRONX,10461.0,40.8542,-73.854416,"(40.8542, -73.854416)",WILLIAMSBRIDGE ROAD             ,NEILL AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4003701,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/20/2013,7:00,,,40.7248258,-73.7542802,"(40.7248258, -73.7542802)",,,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3034548,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/08/2017,0:00,,,,,,GOULDEN AVENUE                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3687215,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/05/2015,7:30,,,40.6655218,-73.7446568,"(40.6655218, -73.7446568)",,,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3215109,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/18/2012,19:35,,,,,,WHITE PLAINS ROAD               ,PELHAM PARKWAY SOUTH            ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,103464,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/10/2016,20:52,,,40.73556,-73.915054,"(40.73556, -73.915054)",BROOKLYN QUEENS EXPRESSWAY      ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,,,,,3537467,PASSENGER VEHICLE,,,,
01/03/2014,19:30,STATEN ISLAND,10306,40.5737857,-74.1064233,"(40.5737857, -74.1064233)",HYLAN BOULEVARD                 ,BRYANT AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,300599,AMBULANCE,UNKNOWN,,,
01/23/2015,8:58,MANHATTAN,10002,40.715081299999994,-73.9924897,"(40.7150813, -73.9924897)",ALLEN STREET                    ,CANAL STREET                    ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3157712,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/12/2017,21:30,QUEENS,11434.0,40.667429999999996,-73.76675999999999,"(40.66743, -73.76676)",FARMERS BOULEVARD               ,NORTH CONDUIT AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3599496,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
