Seq#,ID#,gender,M,R,F,first_purch,child_bks,youth_bks,cook_bks,DoItYBks,ref_bks,art_bks,geog_bks,ital_cook,ital_atlas,ital_art,florence,related_purchase,Mcode,Rcode,Fcode,yes_florence,no_florence
3225,26557,0,128,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
3226,26571,1,163,28,1,28,0,0,1,0,0,0,3,0,0,0,0,3,4,4,1,0,1
3227,26572,0,237,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
3228,26587,1,210,16,2,20,0,0,2,0,0,0,1,0,0,0,0,1,5,4,2,0,1
3229,26590,1,191,16,9,50,3,1,0,0,0,1,1,0,0,0,0,2,4,4,3,0,1
3230,26592,1,294,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3231,26622,1,290,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,0,1
3232,26623,1,92,14,2,18,0,1,1,0,0,1,0,0,0,0,0,1,3,4,2,0,1
3233,26628,1,300,10,2,16,0,0,1,0,0,1,0,0,0,0,0,1,5,3,2,0,1
3234,26633,0,335,24,3,30,1,0,0,1,1,0,1,0,0,0,0,1,5,4,3,0,1
3235,26636,1,169,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3236,26648,0,308,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1
3237,26664,0,71,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1
3238,26672,1,265,10,2,16,0,0,0,0,1,1,0,0,0,0,0,1,5,3,2,0,1
3239,26674,1,235,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1
3240,26677,0,229,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1
3241,26678,1,252,10,8,42,0,0,2,1,1,0,0,0,0,0,0,0,5,3,3,0,1
3242,26685,0,124,16,2,20,0,0,2,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3243,26690,1,158,6,3,24,1,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,1
3244,26696,0,312,24,12,92,2,0,1,2,3,0,1,0,1,0,0,2,5,4,3,0,1
3245,26701,1,125,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0,4,4,2,0,1
3246,26717,1,126,12,6,42,0,0,1,2,1,0,0,0,0,0,1,0,4,3,3,1,0
3247,26722,1,288,2,6,30,0,0,2,0,0,0,0,0,0,0,0,0,5,1,3,0,1
3248,26734,1,287,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1
3249,26749,0,160,14,2,22,1,0,0,1,0,0,1,0,0,0,0,1,4,4,2,0,1
3250,26751,0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3251,26762,1,68,14,2,20,0,0,0,1,1,0,0,0,0,0,0,0,3,4,2,0,1
3252,26775,1,134,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3253,26777,0,178,28,2,32,1,0,1,0,0,0,0,1,0,1,0,2,4,4,2,0,1
3254,26782,0,257,4,11,30,0,2,2,0,1,0,0,0,0,0,0,0,5,2,3,0,1
3255,26787,1,102,12,6,36,1,1,3,0,0,0,0,0,0,0,0,0,4,3,3,0,1
3256,26789,0,46,28,1,28,0,0,1,0,0,1,0,1,0,0,0,2,2,4,1,0,1
3257,26807,1,260,16,2,20,2,0,0,0,0,1,0,0,0,0,0,1,5,4,2,0,1
3258,26834,1,353,16,11,52,2,0,2,3,1,0,1,1,0,0,0,2,5,4,3,0,1
3259,26840,1,279,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3260,26842,1,320,16,11,56,5,0,2,0,1,0,0,1,0,1,0,2,5,4,3,0,1
3261,26847,0,148,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,1
3262,26855,0,201,22,10,76,1,1,1,2,0,1,0,0,0,0,0,1,5,4,3,0,1
3263,26860,1,102,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3264,26861,1,52,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
3265,26897,1,139,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3266,26905,1,270,4,11,68,1,0,2,1,0,0,0,0,0,0,0,0,5,2,3,0,1
3267,26906,1,364,30,10,84,2,4,3,1,0,0,0,0,0,0,0,0,5,4,3,0,1
3268,26910,1,139,32,3,42,1,0,1,0,1,0,0,0,0,0,0,0,4,4,3,0,1
3269,26942,1,89,4,5,16,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1
3270,26944,1,256,14,2,20,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3271,26975,1,408,6,8,40,1,1,1,0,0,0,1,0,0,0,0,1,5,2,3,0,1
3272,26980,1,190,8,2,16,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3273,26982,1,260,26,2,32,0,0,1,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3274,26990,0,77,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
3275,27004,0,78,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
3276,27009,0,154,34,2,40,2,0,0,0,0,0,3,1,0,0,0,4,4,4,2,0,1
3277,27010,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1
3278,27018,1,277,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3279,27021,0,293,12,2,16,1,0,0,0,0,1,1,0,0,0,0,2,5,3,2,0,1
3280,27043,1,191,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,0,1
3281,27059,0,121,36,4,48,1,0,0,2,0,1,0,0,0,0,0,1,4,4,3,0,1
3282,27065,1,193,16,2,20,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3283,27081,0,75,36,5,64,1,0,2,0,0,0,1,0,0,0,0,1,3,4,3,0,1
3284,27086,0,309,36,1,36,0,0,0,1,0,0,1,0,0,0,0,1,5,4,1,0,1
3285,27101,0,180,22,9,42,4,1,1,0,2,0,0,0,0,0,0,0,4,4,3,0,1
3286,27106,1,106,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3287,27112,1,286,10,2,14,1,0,0,0,0,0,2,0,0,0,0,2,5,3,2,0,1
3288,27115,1,125,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,0,1
3289,27129,1,371,10,10,34,1,2,1,1,1,0,0,0,0,0,0,0,5,3,3,0,1
3290,27135,1,54,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
3291,27150,0,36,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1
3292,27154,1,146,16,7,36,2,0,1,2,1,0,0,0,0,0,0,0,4,4,3,0,1
3293,27158,1,162,2,8,36,1,1,2,0,0,0,1,0,0,0,0,1,4,1,3,0,1
3294,27161,1,109,28,1,28,0,0,1,0,0,0,0,1,0,0,0,1,4,4,1,0,1
3295,27174,0,147,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,0,1
3296,27190,1,167,14,3,24,0,1,1,0,0,0,0,0,0,0,0,0,4,4,3,0,1
3297,27207,1,109,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3298,27213,1,128,12,1,12,0,0,0,0,0,1,0,0,0,0,1,1,4,3,1,1,0
3299,27225,1,170,14,10,50,2,0,2,2,1,0,0,0,0,0,0,0,4,4,3,0,1
3300,27254,0,235,16,1,16,0,0,0,1,0,0,1,0,0,0,1,1,5,4,1,1,0
3301,27257,1,450,2,12,32,3,1,1,0,1,0,1,0,1,0,0,2,5,1,3,0,1
3302,27261,0,90,14,4,32,0,0,2,1,0,0,0,0,0,0,0,0,3,4,3,0,1
3303,27263,0,132,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,0,1
3304,27269,1,257,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
3305,27271,0,216,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0,5,4,2,0,1
3306,27273,1,170,34,2,40,0,0,0,1,0,0,0,0,0,0,1,0,4,4,2,1,0
3307,27274,0,240,4,2,6,0,0,0,0,0,1,0,0,0,0,0,1,5,2,2,0,1
3308,27278,1,280,34,10,84,0,0,2,1,3,1,1,0,0,0,0,2,5,4,3,0,1
3309,27284,1,138,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1,4,4,1,0,1
3310,27289,1,348,14,10,60,1,0,4,3,0,2,0,0,0,1,0,3,5,4,3,0,1
3311,27298,1,288,10,11,48,3,1,1,1,1,2,0,0,0,0,1,2,5,3,3,1,0
3312,27302,0,288,28,2,34,0,0,0,1,0,0,0,1,0,0,0,1,5,4,2,0,1
3313,27307,1,387,8,7,26,0,2,3,0,0,0,2,0,0,0,0,2,5,3,3,0,1
3314,27310,1,357,8,12,72,2,0,3,1,0,0,1,1,1,1,0,4,5,3,3,0,1
3315,27311,1,118,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
3316,27316,1,258,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2,5,4,1,0,1
3317,27338,0,156,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
3318,27341,0,225,16,1,16,0,0,1,0,0,3,0,0,0,0,0,3,5,4,1,0,1
3319,27359,0,57,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1
3320,27377,0,281,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1
3321,27385,0,149,14,1,14,0,0,0,0,1,0,1,0,0,0,0,1,4,4,1,0,1
3322,27386,0,238,30,10,82,1,1,4,1,0,0,0,0,0,0,0,0,5,4,3,0,1
3323,27388,1,58,12,1,12,0,0,0,0,0,0,0,2,0,0,0,2,3,3,1,0,1
3324,27401,1,61,10,2,14,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2,0,1
3325,27405,1,132,10,2,16,0,1,0,0,0,0,1,0,0,0,0,1,4,3,2,0,1
3326,27406,1,355,16,5,32,0,1,2,1,1,0,1,0,0,0,0,1,5,4,3,0,1
3327,27408,1,109,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0,4,4,2,0,1
3328,27409,1,66,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1
3329,27424,1,282,26,1,26,0,0,0,1,0,0,1,0,0,0,0,1,5,4,1,0,1
3330,27429,0,259,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3331,27450,1,293,6,12,32,1,1,1,0,2,0,1,0,0,0,0,1,5,2,3,0,1
3332,27452,1,241,14,2,20,0,0,1,0,1,0,0,0,0,0,0,0,5,4,2,0,1
3333,27477,0,442,14,10,60,6,0,1,2,0,0,1,0,0,1,0,2,5,4,3,0,1
3334,27491,0,235,4,2,10,0,0,0,0,0,0,1,0,0,0,1,1,5,2,2,1,0
3335,27500,1,300,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1
3336,27511,1,277,14,10,72,2,0,5,1,1,0,0,0,0,1,0,1,5,4,3,0,1
3337,27518,0,290,18,6,48,2,1,2,0,0,0,0,0,0,0,0,0,5,4,3,0,1
3338,27520,0,217,14,2,16,1,0,1,0,0,1,0,0,0,0,0,1,5,4,2,0,1
3339,27530,1,230,10,6,34,0,1,2,0,0,0,1,0,0,0,0,1,5,3,3,0,1
3340,27546,1,86,16,2,22,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1
3341,27555,0,395,34,10,56,4,0,1,0,1,0,0,0,0,0,0,0,5,4,3,0,1
3342,27574,1,167,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1
3343,27588,1,80,10,2,16,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,0,1
3344,27593,1,299,12,7,28,0,0,1,2,1,0,0,0,0,0,0,0,5,3,3,0,1
3345,27603,1,227,14,2,18,0,0,0,1,0,0,0,0,0,0,0,0,5,4,2,0,1
3346,27608,0,46,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1
3347,27616,1,371,16,6,48,3,0,2,0,0,0,1,0,0,0,0,1,5,4,3,0,1
3348,27621,0,285,4,7,18,1,0,0,1,1,0,0,0,0,0,0,0,5,2,3,0,1
3349,27631,0,87,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
3350,27632,1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,0,1,4,3,2,0,1
3351,27651,0,71,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1,0,1
3352,27654,1,64,18,3,34,1,0,2,0,0,0,0,0,0,0,0,0,3,4,3,0,1
3353,27677,0,87,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1
3354,27706,1,254,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0,5,3,2,0,1
3355,27708,1,283,28,5,56,2,0,2,0,1,0,1,0,0,0,0,1,5,4,3,0,1
3356,27712,1,141,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1
3357,27736,0,235,22,2,24,0,1,0,0,0,0,1,0,0,0,0,1,5,4,2,0,1
3358,27748,1,180,6,1,6,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,0,1
3359,27750,0,199,18,1,18,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,0,1
3360,27751,1,309,6,1,6,0,0,0,0,0,0,0,1,0,0,0,1,5,2,1,0,1
3361,27764,0,97,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0,3,4,2,0,1
3362,27766,1,181,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,1,0
3363,27768,1,100,14,1,14,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,1,0
3364,27776,1,87,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
3365,27790,0,334,8,7,24,3,0,1,1,0,0,0,0,0,0,0,0,5,3,3,0,1
3366,27814,1,252,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1
3367,27822,1,278,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1,5,3,1,0,1
3368,27831,1,39,10,2,18,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,1
3369,27832,0,26,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,1
3370,27853,1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,0,1,3,4,1,0,1
3371,27857,1,61,6,2,8,0,0,0,0,0,0,1,0,0,0,0,1,3,2,2,0,1
3372,27865,1,242,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1
3373,27867,1,73,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1
3374,27871,0,101,8,4,22,0,1,1,0,1,1,0,0,0,0,0,1,4,3,3,0,1
3375,27879,1,342,22,5,46,0,1,1,2,0,0,1,0,0,2,0,3,5,4,3,0,1
3376,27883,1,324,20,2,22,1,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3377,27886,1,267,16,9,64,1,1,2,2,1,1,1,0,0,0,0,2,5,4,3,0,1
3378,27905,1,231,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1
3379,27924,0,202,10,4,26,0,1,0,0,0,0,0,0,0,0,0,0,5,3,3,0,1
3380,27941,1,233,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3381,27943,0,174,16,9,60,3,1,1,3,0,0,0,0,0,1,0,1,4,4,3,0,1
3382,27945,1,126,16,1,16,0,0,0,0,1,2,0,0,0,0,0,2,4,4,1,0,1
3383,27967,1,309,8,1,8,0,0,0,0,0,2,0,0,0,0,0,2,5,3,1,0,1
3384,27968,1,54,18,2,22,0,0,1,0,0,0,0,0,0,0,0,0,3,4,2,0,1
3385,27985,1,178,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3386,28011,1,239,10,11,58,1,1,0,2,1,0,2,0,0,0,0,2,5,3,3,0,1
3387,28027,0,117,12,2,18,0,0,1,0,0,0,1,0,0,0,0,1,4,3,2,0,1
3388,28029,1,314,28,1,28,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1,0,1
3389,28035,1,334,16,12,78,2,0,1,2,0,0,0,0,0,0,0,0,5,4,3,0,1
3390,28038,0,151,28,2,34,0,0,1,1,0,0,0,0,0,0,0,0,4,4,2,0,1
3391,28049,0,171,6,11,64,3,1,2,1,0,0,0,0,0,0,0,0,4,2,3,0,1
3392,28061,1,309,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
3393,28063,1,103,34,2,36,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3394,28067,1,155,4,4,24,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,0,1
3395,28084,1,167,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,1,0
3396,28092,0,304,8,6,28,1,1,2,0,0,0,3,0,0,0,0,3,5,3,3,0,1
3397,28095,1,246,16,12,58,4,0,1,1,2,0,0,0,0,0,0,0,5,4,3,0,1
3398,28113,1,190,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1
3399,28118,1,273,14,2,16,2,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3400,28133,1,258,18,8,56,2,1,2,1,2,0,2,0,0,0,0,2,5,4,3,0,1
3401,28136,0,100,14,2,18,0,0,1,0,0,0,0,0,0,0,0,0,3,4,2,0,1
3402,28139,1,422,12,11,46,2,1,3,0,1,0,2,0,0,0,0,2,5,3,3,0,1
3403,28155,0,126,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3404,28168,0,201,8,2,16,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1
3405,28172,1,256,34,11,92,1,2,5,1,0,0,0,0,0,0,0,0,5,4,3,0,1
3406,28180,1,246,16,8,50,4,0,2,2,0,0,0,0,0,0,0,0,5,4,3,0,1
3407,28189,0,133,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,0,1
3408,28194,0,66,14,2,18,0,0,2,0,0,0,0,0,0,0,0,0,3,4,2,0,1
3409,28202,1,415,4,10,24,2,1,0,1,0,0,0,0,0,0,0,0,5,2,3,0,1
3410,28203,1,127,8,2,12,0,0,0,0,0,1,0,0,0,0,0,1,4,3,2,0,1
3411,28209,1,350,12,9,46,1,3,1,1,0,0,0,0,1,0,0,1,5,3,3,0,1
3412,28213,0,288,16,11,64,1,2,3,3,0,1,0,0,0,0,0,1,5,4,3,0,1
3413,28221,0,253,6,1,6,0,0,0,0,0,1,2,0,0,0,1,3,5,2,1,1,0
3414,28230,0,180,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0,4,4,1,1,0
3415,28233,1,365,8,6,22,2,1,1,0,0,0,1,0,0,0,0,1,5,3,3,0,1
3416,28241,1,124,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1
3417,28254,1,113,8,2,14,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3418,28258,0,88,22,2,24,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2,0,1
3419,28273,0,112,24,2,32,0,0,0,0,0,0,1,0,0,0,0,1,4,4,2,0,1
3420,28311,0,190,24,6,46,2,1,2,0,1,0,0,0,0,0,0,0,4,4,3,0,1
3421,28332,1,150,36,2,40,0,1,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3422,28336,0,297,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1
3423,28343,1,96,10,4,22,0,0,2,0,0,0,1,0,0,0,0,1,3,3,3,0,1
3424,28358,1,350,10,11,64,1,1,3,1,2,0,0,0,0,0,0,0,5,3,3,0,1
3425,28362,1,314,10,11,54,2,2,2,2,1,1,0,0,0,0,0,1,5,3,3,0,1
3426,28363,1,380,8,6,34,2,1,0,0,1,0,0,0,0,0,0,0,5,3,3,0,1
3427,28374,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0,0,5,4,3,0,1
3428,28376,1,61,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1
3429,28399,0,174,12,2,16,0,1,0,0,0,1,0,0,0,0,0,1,4,3,2,0,1
3430,28400,1,51,14,1,14,1,0,0,0,0,1,0,0,0,0,0,1,3,4,1,0,1
3431,28401,1,17,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
3432,28404,1,173,18,1,18,0,0,0,0,1,0,0,1,0,0,0,1,4,4,1,0,1
3433,28417,1,218,12,2,20,0,0,1,0,0,0,0,1,0,0,0,1,5,3,2,0,1
3434,28446,1,47,34,1,34,1,0,0,0,0,0,0,1,0,0,0,1,2,4,1,0,1
3435,28470,0,310,6,3,12,0,0,0,0,0,2,0,0,0,0,0,2,5,2,3,0,1
3436,28491,1,409,12,10,42,1,1,2,1,3,1,1,0,0,0,0,2,5,3,3,0,1
3437,28493,0,306,18,2,24,1,0,0,0,0,0,0,1,0,0,0,1,5,4,2,0,1
3438,28494,1,91,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
3439,28505,0,364,16,8,54,2,0,3,3,0,0,0,0,0,0,0,0,5,4,3,0,1
3440,28522,1,293,12,12,44,2,1,2,2,0,0,1,0,0,0,0,1,5,3,3,0,1
3441,28530,1,256,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1
3442,28535,1,276,6,3,12,0,0,0,0,0,0,1,1,0,0,0,2,5,2,3,0,1
3443,28548,0,24,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
3444,28549,1,148,16,1,16,1,0,0,0,0,0,0,0,0,1,0,1,4,4,1,0,1
3445,28556,1,154,8,2,14,0,1,0,0,0,0,3,0,0,0,0,3,4,3,2,0,1
3446,28558,0,365,14,6,42,0,0,2,1,0,0,1,0,0,0,0,1,5,4,3,0,1
3447,28566,0,205,8,2,10,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2,0,1
3448,28571,1,367,2,12,28,0,1,1,1,1,0,3,0,0,0,0,3,5,1,3,0,1
3449,28573,1,291,22,12,86,2,1,3,2,0,0,0,0,0,0,0,0,5,4,3,0,1
3450,28575,1,240,26,2,32,1,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3451,28600,0,203,4,4,22,1,0,0,1,0,0,0,0,0,0,0,0,5,2,3,0,1
3452,28630,1,285,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,0,1
3453,28637,1,244,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3454,28648,1,179,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3455,28663,1,39,32,1,32,1,0,0,0,0,0,0,0,0,0,1,0,2,4,1,1,0
3456,28672,1,126,30,1,30,0,0,0,1,0,3,0,0,0,0,0,3,4,4,1,0,1
3457,28696,1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,0,3,1,3,1,0,1
3458,28720,1,180,16,2,24,0,0,1,0,0,3,0,0,0,0,1,3,4,4,2,1,0
3459,28723,1,215,34,1,34,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,1,0
3460,28733,1,285,20,1,20,0,0,0,0,1,0,0,0,0,0,1,0,5,4,1,1,0
3461,28738,1,248,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
3462,28744,1,128,16,2,22,2,0,0,0,0,0,0,1,0,0,0,1,4,4,2,0,1
3463,28752,1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,0,1,5,2,2,0,1
3464,28755,0,156,16,2,22,0,0,1,0,0,1,1,1,0,0,0,3,4,4,2,0,1
3465,28756,0,354,10,10,60,1,1,2,0,2,1,2,1,0,1,0,5,5,3,3,0,1
3466,28761,1,341,14,8,34,2,0,2,1,0,0,0,0,0,0,0,0,5,4,3,0,1
3467,28771,1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3468,28791,0,213,10,9,56,1,0,0,3,0,0,1,1,0,0,0,2,5,3,3,0,1
3469,28792,1,17,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1
3470,28797,1,167,10,8,40,1,0,2,1,1,0,0,1,0,0,0,1,4,3,3,0,1
3471,28805,1,102,20,2,28,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1
3472,28806,1,231,34,2,42,0,0,2,0,0,0,0,0,0,0,0,0,5,4,2,0,1
3473,28811,0,472,8,12,58,4,0,3,1,1,0,0,0,0,1,0,1,5,3,3,0,1
3474,28850,0,117,28,1,28,0,1,0,0,0,0,1,0,0,0,0,1,4,4,1,0,1
3475,28856,1,261,14,8,42,2,3,2,0,0,0,0,0,0,0,0,0,5,4,3,0,1
3476,28866,1,222,32,2,40,1,0,1,0,0,0,1,0,0,0,0,1,5,4,2,0,1
3477,28871,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1
3478,28881,0,401,10,9,60,3,0,1,0,2,0,3,1,0,1,0,5,5,3,3,0,1
3479,28887,0,380,8,9,54,1,1,3,1,0,0,0,0,0,0,0,0,5,3,3,0,1
3480,28890,1,125,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1,4,2,2,0,1
3481,28892,1,123,18,7,48,1,2,2,0,0,0,0,1,0,0,0,1,4,4,3,0,1
3482,28909,1,178,20,8,56,1,2,0,2,0,0,0,0,0,0,0,0,4,4,3,0,1
3483,28919,1,90,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
3484,28932,1,165,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
3485,28950,0,196,14,1,14,0,0,1,0,0,1,0,0,0,0,0,1,4,4,1,0,1
3486,28954,1,219,12,2,16,0,0,1,0,0,1,0,2,0,1,0,4,5,3,2,0,1
3487,28959,1,416,10,11,72,2,0,1,1,3,1,1,0,0,1,0,3,5,3,3,0,1
3488,28965,1,212,8,7,24,2,0,1,0,0,0,0,1,0,1,0,2,5,3,3,0,1
3489,28967,1,360,30,9,74,1,2,3,0,1,0,1,0,0,0,0,1,5,4,3,0,1
3490,28970,1,308,8,1,8,0,0,0,0,0,0,0,1,0,0,0,1,5,3,1,0,1
3491,28975,1,158,12,7,50,0,1,2,0,1,0,0,0,0,0,0,0,4,3,3,0,1
3492,28984,0,186,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,4,3,1,0,1
3493,28987,1,136,2,8,40,1,2,0,1,0,0,0,0,0,0,0,0,4,1,3,0,1
3494,28992,0,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
3495,28998,1,136,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1
3496,29008,1,85,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1
3497,29012,1,351,2,12,60,4,0,0,3,0,2,0,0,0,1,0,3,5,1,3,0,1
3498,29013,0,59,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,0,1
3499,29037,0,189,10,7,48,0,0,3,0,1,1,0,0,0,0,0,1,4,3,3,0,1
3500,29059,1,121,4,7,42,0,0,2,0,0,1,0,0,0,0,0,1,4,2,3,0,1
3501,29065,1,317,22,2,30,0,0,0,0,1,1,1,0,0,0,0,2,5,4,2,0,1
