high_bid,seller_feedback,category,subcategory,brand
2250,2883,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1600,2883,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
2225,7,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4550,2883,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
330.67,88,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1400,8819,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
374,8819,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
20.49,538,Clothing shoes & accessories,Neck ties,Zegna_Tie
25.49,180,Health & Beauty,Hair Care,Hair_Dryer
3103,101,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
22.5,175,Clothing shoes & accessories,Neck ties,Zegna_Tie
2225,363,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
454,230,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2100,3,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
1725,45,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2.25,44,Business & Industrial,Desktop accessories,Tape_Dispenser
305.01,448,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
300,2883,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
610,57,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
8,353,Health & Beauty,Hair Care,Hair_Dryer
3700,3250,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
12.5,884,Health & Beauty,Hair Care,Hair_Dryer
12.77,599,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
10.5,2725,Business & Industrial,Desktop accessories,Staplers
1524.99,114,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
3500.55,1305,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
15.49,147,Health & Beauty,Hair Care,Hair_Dryer
200,153,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1225,175,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
270,1305,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2101,70,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1050,514,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2550,237,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1075,1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
430,79,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
21.51,1181,Health & Beauty,Hair Care,Hair_Dryer
425,2,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
1038.99,226,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
640,226,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
286,96,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
266,96,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1325,46,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
26.65,184,Clothing shoes & accessories,Neck ties,Zegna_Tie
2500,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1350,140,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
920,59,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4500,2,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
20.55,1903,Clothing shoes & accessories,Neck ties,Zegna_Tie
20.5,44,Business & Industrial,Desktop accessories,Staplers
10.5,26,Health & Beauty,Hair Care,Hair_Dryer
1925,7,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
15.5,213,Clothing shoes & accessories,Neck ties,Brioni_Tie
1625,7,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
228,0,Consumer Electronics,Telescopes,Celestron_Telescope
2050,139,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2025.01,57,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10.01,66,Clothing shoes & accessories,Neck ties,Zegna_Tie
1245,2033,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
498,478,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
2600,57,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
17.51,1903,Clothing shoes & accessories,Neck ties,Zegna_Tie
1975,-1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
15.5,76,Business & Industrial,Desktop accessories,Staplers
22.16,183,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
31,52,Clothing shoes & accessories,Neck ties,Zegna_Tie
20.5,57,Health & Beauty,Hair Care,Hair_Dryer
14.34,57,Health & Beauty,Hair Care,Hair_Dryer
177.5,64,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
935,10,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
9.5,1655,Clothing shoes & accessories,Neck ties,Zegna_Tie
305,167,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
455,130,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
750,64,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
510,131,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1800,101,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
122.5,64,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
3250,393,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
327.23,1,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
15.5,559,Business & Industrial,Desktop accessories,Staplers
2125,43,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
5200,2,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2300,131,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
9.99,1181,Health & Beauty,Hair Care,Hair_Dryer
1600,72,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1525,29,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1395,144,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
696,142,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
203.5,35,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
175,35,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
52,35,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
23.83,579,Business & Industrial,Desktop accessories,Staplers
42.01,884,Health & Beauty,Hair Care,Hair_Dryer
6500,125,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
26.5,1231,Clothing shoes & accessories,Neck ties,Zegna_Tie
180.5,0,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
11.5,481,Health & Beauty,Hair Care,Hair_Dryer
2200,4,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
9500,161,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
5900,7,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
21.5,351,Consumer Electronics,Calculators,Sharp_Calculator
93,672,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
5.01,78,Business & Industrial,Desktop accessories,Staplers
845,73,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
42.02,183,Clothing shoes & accessories,Neck ties,Brioni_Tie
1225,83,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
36.6,50,Consumer Electronics,Calculators,Sharp_Calculator
32,1056,Consumer Electronics,Calculators,Sharp_Calculator
15.5,792,Clothing shoes & accessories,Neck ties,Zegna_Tie
1525,25,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
835,182,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
26,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
16.5,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
14.19,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
20.5,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
11.5,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
15,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
12.5,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
22.51,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
11,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
15,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
21.51,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
18.5,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
15.51,257,Clothing shoes & accessories,Neck ties,Zegna_Tie
200,5252,Consumer Electronics,Telescopes,Celestron_Telescope
23.5,401,Health & Beauty,Hair Care,Hair_Dryer
130.01,19,Consumer Electronics,Telescopes,Celestron_Telescope
213.5,69,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10.5,0,Health & Beauty,Hair Care,Hair_Dryer
5800,263,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
12.5,0,Health & Beauty,Hair Care,Hair_Dryer
1525,-1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
390,176,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
34,21,Clothing shoes & accessories,Neck ties,Brioni_Tie
22.5,39,Health & Beauty,Hair Care,Hair_Dryer
10.5,16,Business & Industrial,Desktop accessories,Staplers
355,142,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
25,884,Health & Beauty,Hair Care,Hair_Dryer
1600,8,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10.5,2197,Consumer Electronics,Calculators,Sharp_Calculator
23.85,177,Clothing shoes & accessories,Neck ties,Zegna_Tie
21.5,59,Health & Beauty,Hair Care,Hair_Dryer
11850,25,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10550,25,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
825,5,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10.51,8,Health & Beauty,Hair Care,Hair_Dryer
4301,16,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
30.99,897,Business & Industrial,Desktop accessories,Staplers
1899,5,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1525,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1500,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
20.38,245,Business & Industrial,Desktop accessories,Staplers
5400,8882,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1050,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
11.1,249,Business & Industrial,Desktop accessories,Staplers
2890,28,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
7100,19,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1199,160,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
23.5,161,Clothing shoes & accessories,Neck ties,Zegna_Tie
500,1772,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
6700,63,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
11,3,Health & Beauty,Hair Care,Hair_Dryer
19.68,3969,Business & Industrial,Desktop accessories,Staplers
1825,19,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
650,26,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
9500,1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1425,59,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1975,8882,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4200,335,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
405,127,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
386,238,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
685,127,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
510,127,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
977.77,243,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
375,466,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
3250,67,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1383,1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2799,192,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
500,43,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
1977,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4.79,18,Health & Beauty,Hair Care,Hair_Dryer
11.49,2545,Business & Industrial,Desktop accessories,Tape_Dispenser
11,1963,Business & Industrial,Desktop accessories,Staplers
227.5,0,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2075,1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
124.45,891,Consumer Electronics,Telescopes,Celestron_Telescope
5500,27,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2125,9,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1625,14,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
516,84,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
2856,87,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1485,507,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1325,98,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
721.13,1422,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
625,1727,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
405,2928,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
7,1111,Clothing shoes & accessories,Neck ties,Zegna_Tie
3050,281,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2970,28,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4300,281,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2326,319,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1500,229,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
308.89,140,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1.29,14607,Business & Industrial,Desktop accessories,Staplers
1550,51,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2025,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
3000,83,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
535,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
31.06,1365,Clothing shoes & accessories,Neck ties,Zegna_Tie
382.5,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
578,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4350,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
5400,5164,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
19.33,639,Business & Industrial,Desktop accessories,Tape_Dispenser
36.02,638,Business & Industrial,Desktop accessories,Staplers
31.96,638,Business & Industrial,Desktop accessories,Staplers
1025,57,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
610,10,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
3150,83,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
409,12,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
10100,92,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1413,251,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
700,28,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
455,5036,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
1425,24,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
511,0,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
1980,2866,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2125,2866,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4350,398,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1425.01,197,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
4600,532,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
51,94,Clothing shoes & accessories,Neck ties,Zegna_Tie
20.5,595,Business & Industrial,Desktop accessories,Staplers
280,0,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
801,10,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
113.5,57,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
25.16,82,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
306,34,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
690,34,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
16.5,76,Consumer Electronics,Calculators,Sharp_Calculator
2900,229,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2025,4,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
5600,10,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
860,1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
14.59,2545,Business & Industrial,Desktop accessories,Tape_Dispenser
438,403,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
28,1231,Clothing shoes & accessories,Neck ties,Zegna_Tie
2426,712,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
26,526,Business & Industrial,Desktop accessories,Staplers
760,328,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
20.56,913,Business & Industrial,Desktop accessories,Staplers
5345,119,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
355,659,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
692,67,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
4850,28,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
395,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1177,8901,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1025,1326,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
61,47,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
6,245,Business & Industrial,Desktop accessories,Tape_Dispenser
3650,68,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1475,19,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
3999,7,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
760,386,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
5800,10,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
30,433,Clothing shoes & accessories,Neck ties,Zegna_Tie
395,211,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
29,27,Clothing shoes & accessories,Neck ties,Zegna_Tie
2250,13,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
26.04,638,Business & Industrial,Desktop accessories,Staplers
12.1,638,Business & Industrial,Desktop accessories,Staplers
10.49,638,Business & Industrial,Desktop accessories,Staplers
410,96,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
7900,9,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
710,152,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
822.5,765,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
15.5,322,Clothing shoes & accessories,Neck ties,Zegna_Tie
1735,3,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
42,277,Clothing shoes & accessories,Neck ties,Brioni_Tie
306,3297,Consumer Electronics,Telescopes,Celestron_Telescope
360,1188,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
710,318,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
6600,822,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1225,1271,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
620,503,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1025,-1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
825,-1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
2325,-1,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
202.5,14,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
3400,620,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
49.99,594,Business & Industrial,Desktop accessories,Staplers
710,100,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
466,358,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
1926,403,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
21,518,Clothing shoes & accessories,Neck ties,Zegna_Tie
28.5,518,Clothing shoes & accessories,Neck ties,Zegna_Tie
1226,8875,Jewelry & watches,Premium wristwatches,Cartier_Wristwatch
1825,8967,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
900,668,Jewelry & watches,Premium wristwatches,Rolex_Wristwatch
