customer_number,clothing_division,housewares_division,health_products_division,automotive_division,personal_electronics_division,computers_division,garden_division,novelty_gift_division,jewelry_division
296273295,0,0,1,0,0,0,0,0,0
296276728,0,0,1,0,0,0,1,0,1
296320211,0,0,1,0,0,0,0,0,1
296360464,0,1,1,0,1,0,0,1,0
296402928,0,0,1,0,0,0,0,0,0
296419856,1,1,1,1,0,0,0,0,1
296446578,1,1,1,0,0,0,0,0,0
296490311,0,0,1,0,0,0,0,0,0
296553225,0,1,1,0,0,0,0,0,1
296579568,0,0,1,0,1,0,0,0,0
296597305,0,0,1,0,1,0,0,0,0
296617210,0,1,1,0,0,0,0,0,1
296647175,0,0,1,0,0,0,1,0,0
296655681,0,0,1,0,0,0,0,0,1
296687585,0,0,1,0,0,0,0,0,0
296700560,1,1,1,0,0,0,0,1,1
296758873,0,0,1,0,0,0,0,0,0
296817612,0,0,1,0,1,0,0,0,1
296877038,0,0,1,0,0,0,0,0,0
296899354,0,0,1,1,1,0,1,0,0
296948623,0,0,1,1,0,0,1,1,0
296981053,0,0,1,0,0,0,0,0,1
297018632,0,1,1,0,0,0,0,0,0
297034233,0,0,1,0,1,0,0,0,1
297082141,0,0,1,0,0,0,0,0,0
297096166,0,1,1,0,0,0,0,0,0
297220154,0,0,1,0,0,0,0,0,1
297301301,0,0,1,0,0,0,1,0,0
297346082,0,0,1,0,0,0,0,0,0
297362782,0,0,1,0,1,0,0,0,0
297458184,0,0,1,0,1,0,0,1,0
297464232,0,0,1,0,1,0,1,0,0
297489015,0,1,1,0,0,0,0,0,0
297545295,0,1,1,0,0,0,0,0,0
297573032,0,1,1,0,0,0,0,0,0
297595456,0,1,1,0,1,0,0,0,0
297673907,0,0,1,0,1,0,0,0,0
297699936,0,0,1,0,1,0,0,0,0
297709636,0,1,1,0,1,0,0,0,0
297725822,0,1,1,1,1,0,1,1,0
297790115,0,0,1,1,0,0,0,0,0
297863086,0,0,1,0,0,0,0,0,0
297880940,0,1,1,0,1,0,0,0,0
297883977,0,0,1,0,0,0,0,0,0
297888901,0,1,1,0,0,0,0,0,1
297897795,0,1,1,0,1,0,0,0,0
297916850,0,0,1,0,1,0,0,0,0
297952053,0,1,1,0,0,1,0,0,0
298010786,0,1,1,0,1,0,0,0,1
298074667,0,0,1,0,0,0,0,0,0
298084948,0,1,1,0,1,0,0,1,1
298087545,0,1,1,0,0,0,0,0,0
298133182,0,0,1,0,1,0,0,0,0
298228495,0,0,1,0,1,0,0,0,0
298258344,0,0,1,0,1,0,1,0,1
298271768,0,1,1,0,1,0,0,0,0
298286717,0,1,1,0,0,0,0,0,1
298293218,0,0,1,0,0,0,0,0,0
298338971,0,1,1,0,1,0,0,0,1
298454968,0,1,1,0,0,0,1,0,0
298635657,0,0,1,0,1,0,0,0,0
298695156,0,1,1,0,1,0,0,0,1
298711235,0,0,1,0,1,0,0,0,0
298725789,0,1,1,0,1,0,0,0,1
298727082,0,1,1,0,1,1,0,0,1
298730169,0,1,1,0,1,0,0,0,0
298745589,0,1,1,0,0,0,0,0,1
298877606,0,1,1,0,0,0,1,0,1
298898925,0,1,1,0,0,0,0,0,1
298935164,0,1,1,0,1,0,0,1,0
298961038,0,0,1,0,0,0,0,0,0
298970500,0,0,1,0,0,0,0,0,1
298974106,0,1,1,0,1,0,0,1,0
298998691,0,0,1,1,0,0,0,0,0
299006056,0,0,1,0,0,0,0,0,0
299018358,0,0,1,0,0,0,0,0,1
299031468,0,0,1,0,0,0,0,0,0
299046581,0,0,1,1,0,0,0,0,1
299049965,0,0,1,0,0,0,0,0,0
299104455,0,0,1,0,1,0,1,0,0
299216911,0,0,1,0,0,0,0,0,0
299218198,0,0,1,0,0,0,0,0,0
299221598,0,0,1,0,0,0,0,0,0
299244780,0,1,1,0,1,0,0,0,0
299275602,0,0,1,1,0,0,1,0,0
299282772,0,0,1,0,0,0,0,0,0
299340885,0,1,1,0,0,0,0,0,1
299362871,0,0,1,0,0,0,0,0,0
299364596,0,0,1,0,0,0,0,0,0
299394478,0,0,1,0,1,0,0,0,0
299468322,0,0,1,0,0,0,0,0,0
299482323,0,0,1,0,0,0,0,0,0
299489047,0,1,1,0,1,0,0,0,1
299498626,0,0,1,0,0,0,0,0,0
299534560,0,0,1,0,0,0,0,1,0
299537118,0,0,1,0,0,0,0,0,0
299622886,0,0,1,0,0,0,0,0,0
299663005,0,1,1,0,0,0,0,0,0
299667287,0,1,1,0,0,0,0,0,0
299749580,0,1,1,1,0,0,0,0,1
299796300,0,1,1,0,0,0,0,0,0
299816868,0,0,1,0,1,0,0,0,0
299825547,0,0,1,0,0,0,0,0,0
299873109,0,0,1,0,0,0,1,0,0
299898395,0,0,1,0,0,0,0,0,1
299932871,0,1,1,0,0,0,0,0,0
299939975,0,1,1,0,0,0,0,0,0
299952515,0,0,1,0,0,0,0,0,0
299956748,1,0,1,0,0,0,1,0,0
300012895,0,0,1,0,0,0,0,0,0
300021607,0,0,1,0,0,0,0,0,0
300049392,0,0,1,0,1,0,0,0,0
300135225,1,1,1,0,0,1,0,0,0
300185865,0,1,1,0,0,0,1,0,1
300192127,0,1,1,0,0,0,0,0,0
300204039,0,0,1,0,1,0,0,0,0
300225141,0,0,1,0,0,0,0,0,1
300309903,0,0,1,0,0,0,0,0,0
300321098,0,0,1,0,0,0,1,0,0
300462017,0,0,1,0,0,0,0,0,0
300493475,0,1,1,0,0,0,1,0,0
300500063,0,0,1,0,1,0,0,0,1
300510369,0,0,1,1,0,0,0,1,0
300534450,0,0,1,0,1,0,0,0,0
300559499,0,0,1,0,0,0,0,0,0
300622958,0,1,1,0,1,0,0,0,1
300637394,0,0,1,0,0,0,0,0,0
300642089,0,0,1,0,0,0,0,0,0
300657087,0,1,1,0,1,0,0,0,1
300675048,0,1,1,1,1,0,1,1,1
300738036,0,0,1,0,1,0,0,0,0
300789567,0,0,1,0,0,0,0,0,1
300798295,0,0,1,0,0,0,0,0,0
300822293,0,0,1,0,1,0,0,0,1
310878582,0,1,1,1,1,0,0,1,1
310888722,0,1,1,0,1,0,0,1,0
310906235,0,0,1,0,0,0,0,1,0
310910674,0,0,1,0,0,0,0,0,0
310956115,0,0,1,0,0,0,0,0,0
310988548,0,0,1,0,0,0,0,0,0
311027627,0,0,1,1,0,0,0,0,0
311031959,0,0,1,1,1,0,0,0,1
311057095,0,0,1,0,0,0,0,0,0
311084156,0,0,1,0,0,0,0,0,0
311134449,0,1,1,1,0,0,1,1,1
311170880,0,0,1,0,0,0,0,0,0
311209878,0,0,1,0,0,0,0,0,1
311238448,0,1,1,0,1,0,0,1,0
311262257,0,0,1,0,1,0,0,0,1
311347694,0,0,1,0,0,0,0,0,0
311388904,1,0,1,0,0,0,0,0,0
311402853,0,1,1,0,0,0,0,0,0
311405054,0,1,1,0,0,0,0,0,0
311434005,0,0,1,1,0,0,0,0,0
311482293,0,0,1,0,1,0,1,0,0
311514392,0,0,1,0,1,0,1,1,0
311531438,0,1,1,0,1,0,1,0,1
311567556,0,1,1,1,1,0,0,0,1
311594634,0,1,1,0,1,0,0,0,0
311656177,0,1,1,0,0,0,0,0,0
311691711,0,0,1,0,0,0,0,0,0
311722102,0,0,1,1,0,0,0,0,1
311723688,0,0,1,0,0,0,0,0,0
311729248,0,0,1,0,1,0,0,0,0
311777619,0,0,1,0,0,0,0,0,0
311796478,0,0,1,1,0,0,1,0,0
311810998,0,0,1,0,0,0,0,0,0
311847164,0,0,1,1,1,0,0,0,1
311856520,0,0,1,0,0,0,0,0,0
311880256,0,1,1,0,0,0,0,0,0
311957070,0,1,1,0,1,0,0,1,1
311980627,0,0,1,1,0,0,0,0,0
312010275,0,0,1,0,0,0,0,0,0
312027162,0,1,1,0,0,0,0,0,0
312059363,0,0,1,0,0,0,0,0,1
312064082,0,0,1,0,0,0,0,0,0
312069818,0,1,1,0,0,0,0,0,0
312084478,0,1,1,0,0,0,0,0,1
312110158,0,0,1,0,0,0,0,0,0
312115868,0,0,1,0,0,0,0,0,0
312143357,0,0,1,0,0,0,0,0,0
312155161,0,0,1,0,1,0,0,0,0
312184385,0,1,1,0,0,0,0,0,0
312186588,0,1,1,0,1,0,0,0,0
312216161,0,1,1,0,1,0,1,1,1
312271463,0,0,1,0,0,0,0,0,0
312297229,0,1,1,1,1,0,1,0,1
312402191,0,1,1,0,1,0,0,0,0
312412075,0,0,1,1,0,0,0,0,0
312424559,0,1,1,0,1,0,0,0,1
312429566,0,0,1,0,0,0,0,0,1
312430630,0,1,1,0,0,0,0,0,0
312479892,0,0,1,0,1,0,0,0,0
312495906,0,0,1,0,0,0,0,1,1
312510092,0,1,1,0,0,0,0,0,1
312720998,0,0,1,0,0,0,1,0,0
312734353,0,0,1,0,0,0,0,0,0
312743909,1,1,1,0,0,1,0,0,1
312759194,0,0,1,0,0,0,0,0,0
312762081,0,0,1,0,0,0,0,0,0
312764558,0,0,1,0,0,0,0,1,0
312767247,0,0,1,0,0,0,0,0,0
312771777,0,0,1,0,0,0,0,0,0
312774151,0,0,1,0,0,0,0,0,1
312777923,0,0,1,0,0,0,0,0,0
312795057,0,1,1,1,1,0,0,1,1
312806813,0,0,1,1,0,0,0,0,1
312810781,0,1,1,0,0,0,0,0,0
312861313,0,0,1,0,0,0,0,0,1
312900798,0,0,1,0,0,0,0,0,0
312906852,0,0,1,0,0,0,0,0,0
312909880,0,0,1,0,0,0,0,0,0
312914450,0,0,1,0,0,0,0,0,1
312915721,0,0,1,0,1,0,1,0,0
312970940,0,0,1,0,0,0,0,0,0
313019044,0,0,1,0,0,0,0,0,0
313056962,0,1,1,1,1,0,1,1,1
313085680,0,0,1,1,0,0,0,0,0
313095739,0,1,1,0,1,0,0,1,0
313132383,0,0,1,0,1,0,0,0,1
313176315,0,1,1,0,0,0,0,0,1
313194672,0,0,1,0,0,0,0,0,0
313198293,0,0,1,0,0,0,0,0,1
313198715,0,1,1,0,0,0,0,0,1
313199879,0,0,1,0,0,0,1,1,0
313253320,0,0,1,0,0,0,1,0,1
313259723,0,0,1,0,0,0,0,0,0
313262172,0,0,1,0,1,0,0,0,0
313301681,0,0,1,0,0,0,0,0,0
313309049,0,1,1,0,1,0,0,0,0
313396814,0,0,1,0,0,0,0,0,0
313628844,0,1,1,1,0,0,0,1,0
313665556,0,0,1,0,1,0,0,0,0
313667180,1,1,1,0,1,0,0,0,0
313675043,0,0,1,0,0,0,0,0,0
313699787,0,0,1,0,1,0,0,0,0
313700411,0,0,1,0,1,0,0,0,0
313713075,0,0,1,0,1,0,0,0,0
313758385,0,0,1,0,1,0,0,0,0
313806424,0,0,1,0,0,0,0,0,1
313911190,0,0,1,0,0,0,1,0,0
313926768,0,0,1,0,0,0,1,0,0
313933178,0,0,1,0,1,0,0,0,0
314037953,0,0,1,0,1,0,0,0,0
314040155,0,1,1,0,1,0,1,1,0
314109265,0,0,1,1,0,1,0,1,1
314129263,0,1,1,1,0,0,0,0,0
314140294,0,0,1,0,0,0,0,0,1
314147562,0,0,1,0,0,0,1,0,0
314149881,0,0,1,0,1,0,0,1,0
314207614,0,0,1,0,0,0,0,0,0
314218280,0,0,1,0,0,1,0,0,0
314220468,0,1,1,0,1,0,0,0,1
314243270,0,1,1,0,0,0,0,0,1
314263591,0,0,1,0,0,0,0,0,0
314277104,0,0,1,0,1,0,0,0,1
314308180,0,0,1,0,0,0,0,0,0
314347246,0,1,1,0,0,0,0,0,1
314418450,0,1,1,1,1,0,0,0,0
314424409,0,0,1,0,0,0,0,0,0
314428806,0,0,1,0,0,0,0,0,0
314454315,0,1,1,0,1,0,0,1,0
314486820,0,1,1,0,0,0,0,0,0
314522053,0,0,1,0,0,0,1,0,0
314553843,0,0,1,0,1,0,0,1,0
314568338,0,0,1,0,1,0,0,0,0
314605999,0,0,1,0,0,0,0,1,0
314620378,0,0,1,1,1,0,0,0,1
314648999,0,1,1,1,0,0,1,0,0
314667114,0,0,1,0,0,0,0,0,1
314695537,0,0,1,0,0,0,0,0,0
314713793,0,1,1,1,1,0,1,1,0
314739608,0,0,1,0,0,1,0,0,1
314763459,0,0,1,0,0,0,1,1,0
314801515,0,0,1,0,1,0,0,0,1
314805631,0,0,1,0,0,0,0,0,0
314848615,0,1,1,0,0,0,0,0,1
314906959,0,0,1,0,0,0,1,0,0
314940537,0,0,1,0,0,0,0,0,1
314978404,0,1,1,1,0,0,1,0,1
315032995,0,0,1,0,0,0,0,0,1
315057836,0,0,1,0,0,0,0,0,0
315061747,0,0,1,0,0,0,0,0,0
315075838,0,0,1,0,1,0,0,0,0
315089193,0,1,1,0,1,0,0,0,1
315124586,0,0,1,0,1,0,0,1,0
315146803,0,0,1,0,0,0,0,0,0
315160523,0,0,1,0,0,0,0,0,0
315190728,0,0,1,0,1,0,1,1,1
315194480,0,0,1,0,0,0,0,0,0
315200204,0,0,1,1,0,0,0,0,0
315260216,0,1,1,0,0,0,0,0,0
315269928,0,0,1,0,1,0,0,0,1
315275412,0,0,1,0,0,0,0,0,1
315282616,0,0,1,0,0,0,0,0,0
315315168,0,1,1,0,0,0,0,0,1
315327676,0,0,1,0,0,0,0,0,0
315332536,0,0,1,0,0,0,0,0,0
315362897,0,0,1,0,0,0,0,0,0
315374991,0,0,1,0,0,1,1,0,0
315415992,0,1,1,0,1,0,0,0,1
315433359,0,0,1,0,0,0,0,0,0
315439000,0,1,1,0,0,0,0,0,0
315440123,0,0,1,0,1,0,0,0,0
315467050,0,0,1,0,0,0,1,1,0
317200814,0,1,1,0,1,0,1,0,0
317225381,0,1,1,0,0,0,1,0,0
317236008,0,0,1,1,1,0,0,1,1
317241792,0,0,1,0,1,0,0,0,0
317252419,0,0,1,0,1,0,0,0,0
317268886,0,0,1,0,1,0,0,0,0
317300408,0,0,1,0,0,0,1,0,0
317329795,0,0,1,0,0,0,0,1,0
317351286,0,1,1,0,0,0,0,0,0
317361871,0,1,1,0,1,0,0,0,0
317454833,0,1,1,0,1,0,0,1,0
317549848,0,0,1,0,0,0,0,0,0
317556967,0,1,1,0,1,0,0,0,1
317565638,0,0,1,0,1,0,0,0,0
317601060,1,1,1,1,0,0,0,0,0
317619856,0,0,1,0,0,0,0,0,1
317672582,0,0,1,0,0,0,0,0,0
317690006,0,1,1,0,0,0,0,0,0
317692184,0,0,1,0,0,0,0,0,1
317730141,0,0,1,0,0,0,0,0,0
317738706,0,0,1,0,1,0,0,0,1
317790699,0,0,1,0,0,0,0,1,0
317805356,0,0,1,0,0,0,0,0,0
317813236,0,1,1,0,0,0,0,0,0
317831337,0,0,1,1,1,0,0,0,1
317869550,0,0,1,0,0,0,0,0,0
317930550,0,1,1,0,0,0,0,0,0
317940161,0,1,1,0,0,0,0,0,0
317942753,0,1,1,0,1,0,0,0,0
317960656,0,1,1,0,1,0,1,0,0
317971042,0,1,1,0,0,0,0,0,1
317977346,0,1,1,0,1,0,1,1,1
317981819,1,0,1,0,0,0,0,0,0
317982411,0,0,1,0,0,0,0,0,0
318002755,0,0,1,0,0,0,0,0,0
318089646,0,0,1,0,1,0,0,0,0
318096559,0,1,1,0,0,0,0,1,0
318107091,0,1,1,0,1,0,0,1,0
318115227,0,0,1,1,1,0,1,0,1
318117496,0,0,1,0,0,0,0,0,0
318119435,0,0,1,0,0,0,0,0,0
318168499,0,1,1,0,0,0,0,0,0
318713302,0,0,1,0,1,0,0,1,0
318787959,0,0,1,0,0,0,0,0,0
319518809,0,0,1,0,1,1,0,0,0
319618567,0,1,1,0,0,0,0,0,0
319688446,0,0,1,0,1,0,0,1,0
320097280,1,0,1,0,0,0,0,0,0
320184823,0,1,1,1,0,0,1,0,0
320404320,0,0,1,0,0,0,0,0,0
320438625,0,0,1,0,0,0,0,0,0
320573199,0,1,1,0,0,0,0,0,0
320665805,0,1,1,0,0,0,0,0,0
321185167,0,0,1,0,0,0,0,0,0
321472433,0,1,1,0,0,0,0,0,0
321679615,0,1,1,0,0,0,0,1,1
321730699,0,0,1,1,0,0,0,0,0
321755159,0,0,1,0,0,0,0,0,0
321755746,0,0,1,0,0,0,0,0,0
321774077,0,0,1,0,0,0,0,0,0
321786584,0,0,1,0,0,0,1,0,0
321805780,1,0,1,0,1,1,0,0,0
321848327,0,0,1,0,1,0,0,0,1
322018573,0,0,1,0,0,0,1,1,0
322087628,0,0,1,0,0,0,0,0,1
322119660,1,1,1,0,1,0,0,0,1
322133372,0,1,1,0,0,0,0,0,1
322337791,0,0,1,0,0,0,0,0,1
322577453,0,0,1,0,0,0,0,0,0
322763012,0,0,1,0,0,0,0,0,0
322815168,0,0,1,0,0,0,0,0,0
322880527,0,0,1,0,0,0,0,0,0
322938101,0,0,1,0,0,0,0,0,0
322958901,0,0,1,0,0,0,0,0,0
323125393,0,1,1,0,0,0,0,0,1
323447441,0,0,1,0,0,0,0,0,1
323596221,0,1,1,0,1,0,0,0,0
323605485,0,1,1,0,0,0,0,0,0
323613356,0,0,1,0,0,0,0,0,0
323653758,0,0,1,1,0,0,1,0,1
323665323,0,0,1,0,0,0,0,0,0
323677039,0,0,1,1,0,0,1,1,0
323724088,0,1,1,0,1,0,0,0,0
323762526,0,1,1,0,0,0,1,0,1
323776674,0,0,1,0,0,0,1,0,0
323786129,0,0,1,0,0,0,1,0,0
323793307,0,0,1,0,1,0,0,1,0
323811547,0,1,1,0,0,0,0,0,1
323837088,0,1,1,0,0,0,0,0,0
323840751,0,0,1,1,0,1,1,0,1
323849679,0,1,1,0,0,0,0,0,0
323905422,0,0,1,0,0,0,0,0,0
323916452,0,0,1,0,0,0,0,0,0
324075050,0,0,1,0,0,0,0,0,0
324269141,0,0,1,0,0,0,0,0,0
324538008,0,0,1,0,0,0,0,0,1
324745306,0,0,1,0,0,0,0,0,0
324933795,0,0,1,0,0,0,0,0,0
325247088,0,0,1,0,0,0,0,0,0
325275048,1,0,1,0,0,0,0,0,1
325322030,0,1,1,0,0,0,0,0,0
325617728,0,0,1,0,1,0,0,0,0
325688711,0,0,1,0,0,0,0,0,0
325970465,0,0,1,0,0,0,0,0,0
326064573,0,0,1,0,0,0,0,0,0
326449535,0,0,1,0,1,0,0,0,0
326537404,0,0,1,0,1,0,0,1,1
326810181,0,0,1,0,0,0,0,0,0
326863321,0,0,1,0,1,0,0,1,1
326951555,0,0,1,0,0,0,0,0,0
327004172,0,1,1,0,0,0,0,0,0
327086088,0,1,1,0,0,0,0,0,0
327145025,0,0,1,0,0,0,0,0,1
327262648,0,0,1,0,0,0,0,0,0
327330437,0,0,1,0,0,0,0,0,0
327582581,0,0,1,0,0,0,0,0,0
327815171,0,0,1,0,0,0,0,0,0
327837126,0,0,1,0,0,0,0,0,0
327913646,0,0,1,0,0,0,0,0,0
327975306,0,0,1,0,0,0,0,0,0
328022389,0,0,1,0,0,0,0,0,0
328052766,0,1,1,0,0,0,0,0,0
328096656,0,0,1,0,0,0,0,0,0
328185202,0,0,1,0,0,0,0,0,1
328260302,0,0,1,0,0,0,0,0,0
328317805,0,0,1,0,0,0,0,0,0
328340526,0,0,1,0,0,0,0,0,0
329856009,0,0,1,0,0,0,0,1,0
330172453,0,0,1,0,1,0,0,0,1
330373762,0,0,1,0,0,0,0,0,1
330455288,0,0,1,0,0,0,1,1,0
330503764,0,1,1,0,1,0,0,0,0
330663642,0,0,1,0,0,0,0,0,1
330849050,0,0,1,0,0,0,0,0,0
331097543,0,1,1,0,0,0,0,1,0
331170191,0,0,1,0,0,0,0,0,0
331252478,0,0,1,0,0,0,0,0,1
331535138,0,1,1,0,0,0,0,1,1
331602474,0,1,1,0,0,0,0,0,0
331789214,0,1,1,0,0,1,0,0,0
331813451,0,0,1,1,0,0,0,0,1
331958306,0,0,1,0,0,0,0,0,0
332077189,0,0,1,0,0,0,0,0,0
332391333,0,0,1,0,0,0,0,0,0
332467612,0,0,1,0,0,0,0,0,0
332675784,0,1,1,0,0,0,0,0,0
333073872,0,0,1,0,0,0,0,0,0
333260685,0,0,1,1,0,0,1,0,1
333684389,0,0,1,0,0,0,0,1,1
333738193,0,0,1,0,0,0,0,0,0
334291929,0,0,1,0,0,0,0,0,0
334699642,0,0,1,0,0,0,0,0,0
334856507,0,0,1,0,1,0,0,0,0
335042362,0,0,1,0,0,0,0,0,0
335133740,0,1,1,0,0,0,0,0,1
335148268,0,0,1,0,0,0,0,0,1
335159794,0,1,1,1,1,0,1,1,1
335183539,0,0,1,0,0,0,0,0,1
335246955,0,0,1,0,0,0,0,0,0
335257242,0,0,1,0,0,0,1,0,1
335275426,0,1,1,0,1,0,0,0,1
335286373,0,1,1,0,0,1,0,0,1
335299913,0,0,1,0,0,0,0,0,0
335325957,0,0,1,1,0,0,1,1,0
335401337,0,0,1,0,1,0,0,0,0
335447983,0,0,1,1,0,0,0,0,0
335470894,0,0,1,0,0,0,0,0,0
335478715,1,1,1,0,0,1,0,0,0
335554234,0,1,1,0,0,0,0,1,0
335595104,0,0,1,0,0,0,1,0,0
335644662,0,0,1,0,1,0,1,0,0
335661880,0,1,1,0,1,0,0,0,1
335685384,0,0,1,0,1,0,0,0,0
335700290,0,1,1,0,0,0,0,0,0
335714804,0,0,1,0,1,0,1,0,0
335757423,0,1,1,1,1,1,1,1,1
335835120,0,1,1,0,0,0,0,0,0
335858486,0,0,1,0,0,0,0,0,0
335895470,0,0,1,0,0,0,0,0,0
335902243,1,1,1,0,1,0,0,0,1
335913281,0,1,1,0,0,0,0,0,0
335941266,0,0,1,0,0,0,0,0,0
336055090,0,0,1,0,0,0,0,0,0
336074547,0,1,1,0,0,0,0,0,0
336094933,0,0,1,0,0,0,0,1,1
336123484,0,0,1,0,1,0,0,0,0
336150552,0,0,1,0,0,0,0,0,1
336184593,1,1,1,0,1,0,1,1,1
336210323,0,0,1,0,0,0,0,0,0
336216023,0,0,1,0,0,0,0,0,0
336217419,0,1,1,0,1,0,0,0,1
336240437,0,0,1,0,0,0,0,0,1
336271598,0,0,1,0,0,0,0,0,1
336273388,0,0,1,0,0,0,0,0,0
336288196,1,0,1,0,0,0,0,0,1
336316831,0,0,1,0,0,0,0,0,0
336318209,0,0,1,0,0,0,0,0,0
336323399,0,0,1,0,0,0,0,0,0
336325311,0,1,1,0,0,0,0,0,0
336384425,0,0,1,0,1,0,0,0,0
336394895,1,0,1,0,0,0,0,0,0
336433172,0,1,1,0,0,0,0,0,1
336488010,0,1,1,0,0,0,1,0,0
336494067,0,0,1,0,0,0,0,0,1
336555503,0,0,1,0,0,0,0,0,0
336590104,0,0,1,0,0,0,0,0,0
336592233,0,0,1,0,0,0,0,0,0
336596721,0,0,1,0,0,0,0,0,0
336634019,0,0,1,0,1,0,0,1,1
336664230,0,0,1,0,0,0,0,0,1
336676135,0,1,1,0,0,0,0,0,1
336682349,0,1,1,0,1,0,0,0,0
336688072,0,1,1,0,0,0,0,0,0
336694971,0,0,1,0,0,0,0,0,0
336698923,0,0,1,0,0,0,0,0,0
336723275,0,0,1,0,0,0,1,0,0
336727136,0,1,1,0,0,1,1,0,0
336762109,0,0,1,0,0,0,0,0,0
336800834,0,0,1,0,1,0,0,0,1
336828454,0,0,1,1,1,0,0,1,1
336845169,0,0,1,0,0,0,0,0,1
336849005,0,0,1,0,0,0,0,0,0
336872106,0,0,1,0,0,0,0,0,0
336900865,0,0,1,0,0,0,0,0,0
336919287,0,1,1,0,0,0,0,0,1
336929070,0,0,1,0,0,0,0,0,1
336938634,0,0,1,0,0,0,0,0,0
336945910,0,1,1,1,1,0,0,1,0
336962097,0,0,1,0,1,0,0,0,0
337026132,0,0,1,0,0,0,0,0,0
337053664,0,0,1,0,0,0,1,0,0
337055610,1,0,1,0,0,0,0,0,0
337059539,0,1,1,0,0,0,0,0,0
337090955,0,1,1,0,0,0,0,0,0
337099246,0,0,1,0,1,0,0,0,1
337104566,0,1,1,0,0,0,0,0,0
337112106,0,1,1,0,1,0,0,0,0
337152342,0,0,1,0,0,0,0,0,0
337163356,0,0,1,0,1,0,0,0,1
337192454,0,1,1,0,0,0,0,0,0
337203210,0,0,1,1,0,0,1,0,0
337206486,0,1,1,0,1,0,0,0,1
337221527,0,0,1,0,0,0,0,0,0
337223853,0,0,1,0,0,0,0,0,0
337243653,1,1,1,0,1,0,0,0,1
337267868,0,0,1,0,1,0,1,1,0
337274948,0,0,1,0,1,0,1,1,0
337292882,0,0,1,0,0,0,0,0,1
337310965,0,0,1,0,1,0,0,0,0
337323687,0,0,1,1,0,0,0,0,0
337377519,0,0,1,0,1,0,0,0,1
337401095,0,0,1,0,0,0,1,0,1
337407837,0,0,1,0,1,0,0,1,0
337417117,0,0,1,0,0,0,0,0,0
337420939,0,1,1,0,0,0,0,1,0
337432231,0,1,1,0,0,0,1,0,0
337437917,0,0,1,0,0,0,0,1,0
337438295,0,0,1,0,0,0,0,0,0
337441034,0,0,1,0,0,0,0,0,0
337498968,0,1,1,0,0,0,1,0,1
337516678,0,0,1,0,1,0,0,0,1
337528921,0,0,1,0,0,0,0,0,0
337534044,0,0,1,0,0,0,0,0,0
