ID#,Topflight,balance,qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,online_12,email,club_member,Any_cc_miles_12mo,Phone_sale
4316,0,10267,0,1,0,0,770,4,0,0,0,0,0,1,0
4317,0,21012,0,1,0,0,1089,3,0,0,0,0,0,1,0
4318,0,37800,0,1,0,0,14341,13,0,0,0,0,0,1,1
4319,0,3849,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,0,12735,0,1,0,0,11382,6,0,0,0,0,0,1,0
4321,0,10698,0,0,0,0,1210,2,0,0,0,1,0,0,0
4322,0,386,0,1,0,0,144,6,0,0,0,0,0,1,1
4323,0,13565,0,1,0,0,5364,14,0,0,0,0,0,1,0
4324,0,14192,0,0,0,0,0,0,0,0,0,1,0,0,0
4325,1,35456,4606,0,0,0,2500,1,0,0,0,1,0,0,0
4326,0,21010,1433,0,0,0,0,0,0,0,0,1,0,0,0
4327,0,16378,0,1,0,0,5016,12,0,0,0,0,0,1,0
4328,0,60751,0,1,0,0,37872,12,0,0,0,1,0,1,0
4329,0,76001,0,1,0,0,26266,22,500,1,0,1,0,1,0
4330,0,27518,0,1,0,0,12842,16,0,0,0,1,0,1,1
4331,0,47053,0,1,0,0,25816,13,0,0,0,1,0,1,0
4332,0,1846,0,1,0,0,62,2,0,0,0,0,0,1,0
4333,1,169464,0,0,0,0,11000,3,1000,2,0,0,0,0,0
4334,0,21809,0,1,0,0,7335,11,0,0,0,1,0,1,0
4335,0,16260,0,0,0,0,4250,12,0,0,0,1,0,0,1
4336,0,16099,0,0,1,0,2068,10,0,0,0,0,0,1,0
4337,0,2375,0,0,0,0,1500,5,0,0,0,0,0,0,0
4338,0,6629,0,1,0,0,2272,5,0,0,0,0,0,1,0
4339,0,64107,0,1,0,0,16075,16,0,0,0,1,0,1,0
4340,0,6348,0,1,0,0,2000,1,0,0,0,0,0,1,0
4341,0,36802,0,1,0,0,17048,14,0,0,0,0,0,1,0
4342,1,91691,0,1,0,0,26517,13,0,0,0,1,0,1,0
4343,0,15980,0,0,0,0,5790,10,0,0,0,1,0,0,0
4344,0,15418,0,0,0,0,1306,4,1306,4,0,1,0,0,0
4345,0,2542,0,1,0,0,1086,13,0,0,0,1,0,1,0
4346,0,25735,693,1,0,0,7110,15,0,0,0,1,0,1,0
4347,0,22444,0,1,0,0,8162,6,0,0,0,0,0,1,0
4348,0,41196,0,1,0,0,22583,15,0,0,0,1,0,1,1
4349,0,8500,0,0,0,0,4125,24,0,0,0,1,0,0,0
4350,0,20810,0,1,0,0,7183,14,0,0,0,0,0,1,1
4351,1,12763,0,0,0,0,2950,5,450,4,0,1,0,0,0
4352,0,3332,0,0,0,0,0,0,0,0,0,1,0,0,0
4353,0,11200,0,0,0,0,700,3,700,3,0,1,0,0,0
4354,0,29133,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,0,4969,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,0,43241,0,0,0,0,1050,7,1050,7,0,0,0,0,0
4357,0,32110,0,1,0,0,17449,6,0,0,0,0,0,1,0
4358,0,23743,0,0,0,0,0,0,0,0,0,1,0,0,0
4359,0,27933,0,1,0,0,8983,14,500,1,0,1,0,1,0
4360,0,26970,0,1,0,0,35783,14,0,0,0,0,0,1,0
4361,0,7510,0,1,0,0,2271,3,0,0,0,0,0,1,0
4362,0,6874,0,1,0,0,3277,10,0,0,0,0,0,1,1
4363,0,46103,0,1,0,0,14762,10,0,0,0,0,0,1,0
4364,0,16068,0,1,0,0,11285,7,0,0,0,0,0,1,0
4365,0,35518,0,1,0,0,45238,19,0,0,0,1,0,1,0
4366,0,58440,0,1,0,0,26060,17,0,0,0,1,0,1,0
4367,0,12013,0,0,0,0,854,2,0,0,0,1,0,0,0
4368,0,15002,0,0,0,0,55,3,0,0,0,1,0,0,0
4369,0,108259,0,1,0,0,73402,54,4371,12,4,1,0,1,1
4370,0,23970,0,0,0,0,500,1,500,1,0,1,0,0,0
4371,0,11960,0,1,0,0,6726,14,500,1,0,1,0,1,0
4372,0,22753,0,0,0,0,953,6,0,0,0,1,0,0,0
4373,0,17930,0,1,0,0,4736,18,0,0,0,1,0,1,0
4374,0,9180,0,0,0,0,1400,4,1400,4,0,1,0,0,0
4375,0,32329,0,1,1,0,12513,13,0,0,0,0,0,1,0
4376,0,9518,0,0,0,0,1500,3,1500,3,0,1,0,0,0
4377,0,7198,0,1,0,0,30183,16,0,0,0,1,0,1,1
4378,0,52953,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,0,26483,0,1,0,0,23225,11,0,0,0,1,0,1,1
4380,1,117688,0,1,0,0,42379,9,800,3,0,1,0,1,0
4381,0,18663,0,1,0,0,8156,15,0,0,0,0,0,1,0
4382,0,10624,0,0,0,0,1000,1,0,0,0,1,0,0,0
4383,0,7360,0,1,1,0,5245,15,0,0,0,1,0,1,1
4384,0,12382,0,1,0,0,30226,16,0,0,0,1,0,1,0
4385,1,95507,0,0,0,0,15976,5,0,0,0,1,0,0,1
4386,0,5778,0,0,0,0,356,5,0,0,0,1,0,0,0
4387,0,9313,0,1,1,0,3262,11,0,0,0,0,0,1,0
4388,1,41247,0,0,0,0,6550,3,50,1,0,1,0,0,0
4389,1,113728,1745,1,0,0,16978,18,550,2,0,1,0,1,1
4390,0,33206,0,1,1,0,13324,26,0,0,0,1,0,1,1
4391,0,54487,0,1,0,0,12166,16,0,0,0,1,0,1,0
4392,1,172570,0,0,0,0,12022,10,250,2,0,1,0,0,0
4393,0,15844,0,1,0,0,3467,5,0,0,0,0,0,1,0
4394,0,19295,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,1,49,0,1,0,0,16626,8,150,1,1,1,0,1,0
4396,1,73163,0,0,0,0,2000,1,0,0,0,1,0,0,0
4397,0,8498,0,0,0,0,0,0,0,0,0,1,0,0,0
4398,0,38881,0,1,0,0,23978,14,0,0,0,1,0,1,0
4399,0,14374,0,0,0,0,2742,12,0,0,0,1,0,0,1
4400,0,11093,0,0,0,0,3677,6,3677,6,0,1,0,0,0
4401,0,16937,0,0,0,0,1852,3,1852,3,0,1,0,0,0
4402,0,77332,0,1,0,0,76100,10,0,0,0,1,0,1,1
4403,0,5328,0,0,0,0,0,0,0,0,0,1,0,0,0
4404,0,5576,0,0,0,0,0,0,0,0,0,1,0,0,0
4405,0,33082,0,1,1,0,19903,17,500,1,0,0,0,1,1
4406,0,9954,0,0,0,0,500,1,0,0,0,0,0,0,0
4407,0,10626,0,0,0,0,156,2,0,0,0,1,0,0,0
4408,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,0,7188,0,0,0,0,0,0,0,0,0,1,0,0,0
4410,0,13596,0,0,0,0,0,0,0,0,0,1,0,0,0
4411,0,7996,0,0,0,0,0,0,0,0,0,1,0,0,0
4412,0,3063,0,1,1,0,3063,7,0,0,0,0,0,1,0
4413,0,385988,0,1,0,0,1651,13,0,0,0,1,0,1,0
4414,0,7061,0,1,0,0,3022,12,0,0,0,0,0,1,1
4415,1,34694,0,0,0,0,2000,1,0,0,0,1,0,0,0
4416,0,28118,0,1,0,0,16340,10,0,0,0,1,0,1,0
4417,0,13704,0,0,0,0,0,0,0,0,0,1,0,0,0
4418,0,2044,0,1,0,0,1500,13,0,0,0,0,0,1,1
4419,0,30149,0,0,0,0,1608,2,1508,1,0,1,0,0,1
4420,0,2678,0,0,0,0,500,1,0,0,0,0,0,0,0
4421,0,18804,0,1,0,0,12100,12,0,0,0,0,0,1,0
4422,0,8795,0,0,0,0,0,0,0,0,0,1,0,0,0
4423,0,8714,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,0,6012,0,0,0,0,300,1,0,0,0,1,0,0,0
4425,0,10668,0,1,0,0,2391,9,0,0,0,0,0,1,0
4426,0,2726,0,0,1,0,1268,6,0,0,0,0,0,1,0
4427,1,36346,0,0,0,0,0,0,0,0,0,1,0,0,0
4428,0,27213,0,0,0,0,1375,4,0,0,0,1,0,0,0
4429,0,4072,0,0,1,0,833,2,0,0,0,1,0,1,0
4430,1,41784,0,1,0,0,21521,6,0,0,0,1,0,1,0
4431,0,27995,0,1,0,0,10053,5,0,0,0,1,0,1,1
4432,1,85253,0,0,0,0,11250,13,0,0,0,1,0,0,0
4433,0,12452,0,0,0,0,4780,32,0,0,0,1,0,0,0
4434,0,35116,0,0,0,0,500,1,0,0,0,1,0,0,0
4435,0,12010,0,0,0,0,0,0,0,0,0,1,0,0,0
4436,0,2987,0,1,1,0,2774,11,0,0,0,0,0,1,0
4437,0,9758,0,1,0,0,4107,15,100,1,0,0,0,1,0
4438,0,8370,0,0,0,0,0,0,0,0,0,1,0,0,0
4439,0,19518,0,0,0,0,4050,3,3800,2,1,1,0,0,1
4440,0,23905,0,0,0,0,1600,4,1600,4,0,1,0,0,0
4441,0,6300,0,0,0,0,5300,4,5300,4,0,0,0,0,0
4442,0,4682,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,0,2600,0,0,0,0,1100,3,1100,3,0,1,0,0,0
4444,0,20290,0,0,0,0,0,0,0,0,0,0,0,0,1
4445,0,41725,0,1,0,0,18443,13,0,0,0,0,0,1,1
4446,0,3665,0,1,0,0,37726,9,0,0,0,1,0,1,0
4447,0,16135,0,0,0,0,0,0,0,0,0,1,0,0,0
4448,0,6311,0,1,1,0,5205,13,0,0,0,1,0,1,1
4449,0,15752,0,0,0,0,200,1,200,1,0,0,0,0,0
4450,0,5225,0,0,0,0,3600,21,0,0,0,0,0,0,0
4451,0,14254,0,0,0,0,4125,12,0,0,0,1,0,0,0
4452,0,7107,0,1,0,0,3994,18,0,0,0,0,0,1,1
4453,0,10694,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,20000,0,1,0,0,6804,14,0,0,0,1,0,1,0
4455,0,25492,0,1,0,0,13992,10,0,0,0,1,0,1,1
4456,0,14977,800,1,0,0,20948,7,255,1,0,1,0,1,0
4457,0,8859,0,1,0,0,627,12,0,0,0,0,0,1,1
4458,0,13259,0,1,0,0,3259,3,0,0,0,0,0,1,0
4459,0,52767,0,1,0,0,28459,13,0,0,0,1,0,1,0
4460,0,27720,0,1,1,0,12189,17,1450,2,0,1,0,1,1
4461,0,27890,0,1,0,0,3577,12,0,0,0,1,0,1,0
4462,0,10798,0,1,0,0,4086,9,0,0,0,0,0,1,1
4463,0,513,0,0,0,0,513,6,0,0,0,0,0,0,0
4464,0,4735,0,0,1,0,1460,5,0,0,0,0,0,1,0
4465,0,28202,0,1,0,0,18468,15,0,0,0,1,0,1,0
4466,0,16500,500,0,0,0,4000,8,4000,8,0,1,0,0,0
4467,0,6646,0,1,1,0,784,5,0,0,0,0,0,1,0
4468,0,6649,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,8906,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,7815,0,1,0,0,6299,2,0,0,0,1,0,1,0
4471,0,4208,0,0,0,0,1000,1,0,0,0,1,0,0,0
4472,0,6160,0,0,0,0,0,0,0,0,0,1,0,0,0
4473,0,500,0,0,0,0,500,1,0,0,0,1,0,0,1
4474,0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,0,5745,0,1,0,0,584,4,0,0,0,0,0,1,0
4476,1,43892,0,0,0,0,2500,1,0,0,0,1,0,0,0
4477,0,8238,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,0,12560,0,0,0,0,0,0,0,0,0,1,0,0,0
4479,0,64674,500,1,0,0,26497,35,8875,25,0,1,0,1,1
4480,0,2874,0,0,0,0,0,0,0,0,0,1,0,0,0
4481,0,10860,0,0,0,0,0,0,0,0,0,1,0,0,0
4482,0,40488,0,1,0,0,31356,12,0,0,0,1,0,1,0
4483,0,13919,0,1,0,0,5129,8,0,0,0,1,0,1,0
4484,0,53715,0,0,0,0,16525,11,1900,1,0,1,0,0,1
4485,0,42551,1008,1,0,0,17139,24,250,2,0,1,0,1,1
4486,0,2116,0,0,0,0,0,0,0,0,0,1,0,0,0
4487,0,2566,0,0,0,0,625,5,0,0,0,1,0,0,0
4488,0,22173,0,1,0,0,19358,17,0,0,0,0,0,1,0
4489,0,14746,0,0,0,0,1250,3,0,0,0,1,0,0,0
4490,1,41146,0,0,0,0,6750,17,4250,16,0,1,0,0,0
4491,0,6812,0,0,0,0,0,0,0,0,0,1,0,0,0
4492,0,22994,0,0,1,0,1157,5,0,0,0,1,0,1,0
4493,0,37370,0,0,1,0,28493,15,0,0,0,0,0,1,1
4494,1,12668,0,0,0,0,3000,2,500,1,0,1,0,0,0
4495,0,7681,0,0,0,0,150,1,150,1,0,0,0,0,0
4496,0,48073,0,1,0,0,26877,11,0,0,0,1,0,1,0
4497,0,9524,0,0,0,0,500,1,500,1,0,1,0,0,0
4498,0,27846,0,0,0,0,500,4,0,0,0,0,0,0,1
4499,0,19446,0,0,0,0,0,0,0,0,0,1,0,0,0
4500,0,34720,0,1,0,0,28765,22,500,1,2,1,0,1,0
4501,0,3335,0,0,0,0,0,0,0,0,0,1,0,0,0
4502,0,42891,0,1,0,0,31543,13,0,0,0,1,0,1,0
4503,0,4173,0,0,1,0,3918,8,0,0,0,0,0,1,0
4504,0,4324,0,1,0,0,517,5,0,0,0,0,0,1,0
4505,1,70128,0,0,0,0,2500,1,0,0,0,0,0,0,1
4506,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4507,0,25630,0,1,0,0,7309,11,0,0,0,0,0,1,0
4508,0,1000,0,0,0,0,500,1,0,0,0,1,0,0,0
4509,0,1000,0,0,0,0,500,1,0,0,0,1,0,0,0
4510,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4511,0,13272,0,1,0,0,8009,10,0,0,0,1,0,1,0
4512,0,1500,0,0,0,0,500,1,0,0,0,1,0,0,0
4513,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4514,0,1000,0,0,0,0,500,1,0,0,0,1,0,0,0
4515,0,7500,0,0,0,0,3900,10,0,0,9,1,0,0,0
4516,0,8408,0,1,0,0,1600,9,0,0,0,0,0,1,0
4517,0,4741,0,0,0,0,500,1,0,0,0,1,0,0,0
4518,0,852,0,1,0,0,659,11,0,0,0,0,0,1,0
4519,0,600,0,0,0,0,600,2,0,0,0,1,0,0,0
4520,0,600,0,0,0,0,600,2,0,0,0,1,0,0,0
4521,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4522,0,7112,0,0,1,0,4070,7,0,0,0,1,0,1,0
4523,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4524,0,4884,0,0,0,0,500,1,0,0,0,1,0,0,0
4525,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4526,0,16790,0,0,0,0,600,2,0,0,0,1,0,0,0
4527,0,1310,0,0,0,0,1143,8,0,0,0,0,0,0,0
4528,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4529,0,3770,0,0,0,0,500,1,0,0,0,1,0,0,0
4530,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4531,0,7625,0,0,0,0,3250,19,0,0,0,0,0,0,0
4532,0,35538,0,0,0,0,1350,4,1000,2,0,1,0,0,1
4533,0,98905,0,1,0,0,63428,12,0,0,0,1,0,1,0
4534,0,600,0,0,0,0,600,2,0,0,0,1,0,0,0
4535,0,27020,0,1,0,0,10483,12,0,0,0,0,0,1,1
4536,0,500,0,0,0,0,500,1,500,1,0,0,0,0,0
4537,0,2766,0,1,0,0,2154,14,0,0,0,0,0,1,0
4538,0,8438,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,0,6550,0,0,0,0,1050,3,550,2,0,1,0,0,0
4540,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4541,0,3500,0,0,0,0,500,1,0,0,0,1,0,0,0
4542,0,34336,0,0,0,0,18212,5,0,0,1,1,0,0,0
4543,1,2424,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,0,13402,0,1,0,0,12771,14,0,0,0,0,0,1,0
4545,0,8854,0,0,0,0,500,1,0,0,0,1,0,0,0
4546,0,16620,0,0,0,0,3900,10,0,0,9,1,0,0,0
4547,0,14102,0,0,0,0,900,4,400,3,0,1,0,0,0
4548,0,17267,0,1,0,0,6101,6,0,0,0,1,0,1,1
4549,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4550,0,22538,0,1,1,0,10511,22,0,0,0,1,0,1,0
4551,1,60537,0,0,0,0,4000,4,1000,2,0,1,0,0,1
4552,0,4125,0,0,0,0,4125,11,0,0,0,1,0,0,1
4553,0,36567,0,1,0,0,17140,13,0,0,0,1,0,1,1
4554,0,6078,0,1,0,0,2876,13,0,0,0,0,0,1,0
4555,0,15962,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,417,0,0,0,0,79,9,0,0,0,0,0,0,0
4557,0,36078,0,1,0,0,21853,8,0,0,0,0,0,1,0
4558,0,32956,0,1,0,0,12728,4,0,0,0,1,0,1,1
4559,0,750,0,0,0,0,750,2,250,1,0,1,0,0,0
4560,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4561,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4562,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4563,0,21871,0,0,0,0,1150,2,0,0,1,1,0,0,0
4564,0,24030,0,1,0,0,8213,13,0,0,0,0,0,1,0
4565,0,2802,0,0,0,0,500,1,0,0,0,1,0,0,0
4566,0,1422,0,1,1,0,1118,13,0,0,0,0,0,1,0
4567,0,6062,0,0,0,0,500,1,0,0,0,1,0,0,0
4568,0,9877,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,0,14729,0,1,0,0,3754,13,0,0,0,0,0,1,0
4571,0,20357,0,1,0,0,2780,6,0,0,0,1,0,1,1
4572,1,80614,0,1,0,0,10043,13,0,0,0,0,0,1,0
4573,0,9362,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,0,24595,0,1,0,0,11087,9,0,0,0,0,0,1,0
4575,0,19602,0,1,0,0,4836,12,0,0,0,0,0,1,1
4576,1,37691,0,0,0,0,850,6,350,5,0,1,0,0,0
4577,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4578,0,34167,0,1,0,0,20646,13,0,0,0,1,0,1,0
4579,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,0,53317,0,1,0,0,30717,14,0,0,0,0,0,1,1
4582,0,7964,0,1,1,0,3969,13,0,0,0,0,0,1,0
4583,1,52208,0,0,0,0,2600,3,0,0,0,1,0,0,0
4584,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4585,0,13998,0,1,0,0,7280,3,0,0,0,1,0,1,1
4586,0,6035,0,0,0,0,3800,11,1800,9,0,1,0,0,1
4587,0,46793,0,1,0,0,28840,21,0,0,0,1,0,1,1
4588,0,26347,0,1,0,0,8183,12,0,0,0,0,0,1,0
4589,0,17919,2245,0,0,0,2650,9,650,7,0,1,0,0,0
4590,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4591,0,9045,0,1,1,0,6601,13,0,0,0,0,0,1,0
4592,0,3438,0,0,0,0,500,1,0,0,0,1,0,0,0
4593,1,37306,0,1,1,0,31014,30,550,2,0,1,0,1,0
4594,0,5317,0,1,1,0,5044,14,0,0,0,0,0,1,1
4595,0,13320,0,0,0,0,0,0,0,0,0,1,0,0,0
4596,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,1,61811,0,0,0,0,1641,3,0,0,0,1,0,0,0
4598,0,32854,0,1,0,0,11541,12,0,0,0,0,0,1,0
4599,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4600,0,500,0,0,0,0,500,1,0,0,0,1,0,0,0
4601,0,31023,0,1,0,0,27087,15,0,0,0,1,0,1,1
4602,0,2290,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,0,19520,0,1,0,0,1588,6,0,0,0,0,0,1,0
4604,0,11566,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,0,4799,0,0,1,0,4799,17,0,0,0,0,0,1,0
4606,0,957,0,0,1,0,557,8,0,0,0,0,0,1,0
4607,1,27197,0,1,0,0,7388,11,0,0,0,1,0,1,1
4608,0,29088,0,1,0,0,10443,11,0,0,0,0,0,1,0
4609,0,4378,0,1,0,0,1520,13,0,0,0,1,0,1,0
4610,0,6549,0,1,0,0,5995,14,0,0,0,0,0,1,0
4611,0,37050,0,1,0,0,20960,8,0,0,0,1,0,1,0
4612,0,24479,0,1,0,0,9448,9,0,0,0,0,0,1,1
4613,0,3048,0,1,1,0,2810,12,0,0,0,1,0,1,1
4614,0,14744,0,1,0,0,666,11,0,0,0,0,0,1,0
4615,0,16365,0,1,0,0,5456,7,0,0,0,0,0,1,0
4616,0,2000,0,0,0,0,500,1,0,0,0,1,0,0,0
4617,0,4638,0,0,0,0,500,1,0,0,0,1,0,0,0
4618,0,10338,0,0,0,0,0,0,0,0,0,1,0,0,0
4619,0,2500,0,0,0,0,0,0,0,0,0,1,0,0,0
4620,0,3346,0,0,0,0,875,4,0,0,0,1,0,0,0
4621,0,56850,0,0,0,0,0,0,0,0,0,1,0,0,0
4622,0,19735,0,1,0,0,4520,12,0,0,0,0,0,1,0
4623,0,20003,0,1,1,0,5003,11,0,0,0,0,0,1,1
4624,0,4055,0,1,1,0,2866,14,0,0,0,0,0,1,0
4625,0,5576,0,0,0,0,0,0,0,0,0,1,0,0,0
4626,0,5008,0,0,0,0,500,1,0,0,0,1,0,0,0
4627,0,32028,0,1,0,0,14918,23,0,0,0,1,0,1,1
4628,0,28350,0,1,0,0,32148,18,350,2,0,1,0,1,0
4629,0,15753,0,0,0,0,500,1,0,0,0,1,0,0,0
4630,0,40,0,0,1,0,69,1,0,0,0,0,0,1,0
4631,0,5940,0,0,0,0,500,1,0,0,0,1,0,0,0
4632,0,9662,0,0,0,0,500,1,0,0,0,1,0,0,0
4633,0,7344,0,1,0,0,4561,6,0,0,0,1,0,1,0
4634,0,21763,0,1,0,0,21763,7,0,0,0,1,0,1,0
4635,0,30650,0,1,0,0,3875,5,0,0,0,1,0,1,0
4636,0,11723,0,0,0,0,14946,6,750,2,0,1,0,0,0
4637,0,6486,0,0,0,0,0,0,0,0,0,1,0,0,0
4638,0,6000,0,0,0,0,0,0,0,0,0,1,0,0,0
4639,0,4272,0,0,0,0,0,0,0,0,0,1,0,0,0
4640,0,6360,0,0,0,0,0,0,0,0,0,1,0,0,0
4641,0,18734,0,0,0,0,2750,5,750,3,0,1,0,0,0
4642,0,51623,0,0,0,0,21100,4,0,0,0,1,0,0,0
4643,0,5125,0,0,0,0,5125,20,0,0,0,1,0,0,0
4644,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,0,2898,0,0,0,0,0,0,0,0,0,1,0,0,0
4646,0,4802,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,0,26805,0,1,0,0,15019,2,0,0,0,1,0,1,0
4648,0,38352,0,1,0,0,19564,11,0,0,0,0,0,1,0
4649,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,0,2098,0,0,0,0,0,0,0,0,0,1,0,0,0
4651,1,55331,0,0,0,0,8475,27,8475,27,0,1,0,0,1
4652,0,1100,0,0,0,0,100,1,0,0,0,1,0,0,0
4653,0,6555,0,0,0,0,100,1,0,0,0,1,0,0,0
4654,0,7350,0,0,0,0,70,1,0,0,0,1,0,0,1
4655,0,21296,0,0,0,0,5000,4,0,0,0,1,0,0,1
4656,0,45316,0,1,0,0,17166,9,300,2,0,1,0,1,0
4657,0,12094,0,0,0,0,1000,1,0,0,0,1,1,0,0
4658,0,22835,0,1,0,0,3941,21,0,0,0,1,0,1,1
4659,0,18086,0,1,0,0,2093,4,0,0,0,0,0,1,0
4660,0,32601,0,1,0,0,17601,13,0,0,0,0,0,1,0
4661,1,42628,0,0,0,0,3450,4,850,2,0,1,0,0,1
4662,0,44858,819,1,0,0,5811,15,600,2,0,1,0,1,0
4663,0,23079,0,1,0,0,6708,12,0,0,0,0,0,1,0
4664,1,48223,0,1,0,0,18055,10,500,6,0,1,0,1,0
4665,0,7079,0,0,0,0,0,0,0,0,0,1,0,0,0
4666,1,15955,0,0,0,0,0,0,0,0,0,1,0,0,0
4667,0,3316,0,0,0,0,0,0,0,0,0,1,0,0,0
4668,0,12197,0,1,1,0,8746,17,0,0,0,0,0,1,0
4669,0,15920,0,0,0,0,1334,4,1234,3,0,1,0,0,0
4670,0,23101,0,1,0,0,33057,17,0,0,0,1,0,1,0
4671,0,4046,0,0,0,0,2225,4,0,0,0,1,0,0,0
4672,0,12415,0,0,0,0,8232,31,0,0,3,1,0,0,0
4673,0,18584,0,0,0,0,0,0,0,0,0,1,0,0,0
4674,0,15000,0,0,0,0,15000,1,0,0,0,0,0,0,0
4675,0,100,0,0,0,0,100,1,0,0,0,1,0,0,0
4676,0,5640,0,0,0,0,0,0,0,0,0,1,0,0,0
4677,0,23442,0,1,0,0,17870,13,0,0,0,0,0,1,0
4678,0,35947,0,1,0,0,20249,4,0,0,0,1,0,1,1
4679,0,40767,0,1,0,0,22506,11,0,0,1,1,0,1,0
4680,0,22435,0,1,0,0,21914,14,0,0,0,0,0,1,1
4681,0,7744,0,0,1,0,5436,13,0,0,0,0,0,1,0
4682,0,2839,0,0,0,0,0,0,0,0,0,1,0,0,0
4683,1,30042,0,0,0,0,2200,5,1100,3,0,1,0,0,0
4684,0,17885,0,1,0,0,1899,8,0,0,0,0,0,1,0
4685,0,35299,0,1,0,0,35299,15,0,0,0,0,0,1,0
4686,0,27111,0,1,0,0,5677,12,0,0,0,1,0,1,1
4687,0,26375,2419,1,0,0,21537,17,0,0,0,0,0,1,0
4688,0,4417,0,1,0,0,1854,11,0,0,0,1,0,1,1
4689,0,5359,0,0,0,0,668,4,0,0,0,1,0,0,0
4690,0,15042,0,1,0,0,15042,2,0,0,0,0,0,1,0
4691,0,3898,0,0,0,0,0,0,0,0,0,1,0,0,0
4692,1,92116,0,1,0,0,34184,17,1527,6,0,1,0,1,0
4693,0,40211,0,1,0,0,18267,7,0,0,0,1,0,1,0
4694,0,16962,0,0,0,0,15000,1,0,0,0,0,0,0,0
4695,0,24584,0,1,0,0,24584,11,0,0,0,1,0,1,0
4696,0,2832,0,0,0,0,0,0,0,0,0,1,0,0,0
4697,0,21400,0,1,0,0,21400,9,0,0,0,0,0,1,0
4698,0,1262,0,0,0,0,0,0,0,0,0,1,0,0,0
4699,0,26879,0,1,0,0,16093,3,0,0,0,1,0,1,0
4700,0,2500,0,0,0,0,2500,1,0,0,0,0,0,0,0
4701,0,8176,0,0,0,0,0,0,0,0,0,1,0,0,0
4702,0,5124,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,0,8085,0,1,0,0,16338,14,400,2,0,1,0,1,0
4704,1,50266,0,1,0,0,19306,18,450,6,0,1,0,1,0
4705,0,24042,0,1,0,0,24042,7,0,0,0,1,0,1,0
4706,0,31879,0,1,0,0,25929,15,554,3,0,1,0,1,0
4707,0,4934,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,0,31882,0,1,0,0,31882,13,0,0,0,0,0,1,1
4709,0,5028,0,0,0,0,100,1,100,1,0,1,0,0,0
4710,0,6753,0,1,0,0,6753,9,0,0,0,0,0,1,0
4711,0,3528,0,0,0,0,0,0,0,0,0,1,0,0,0
4712,0,2600,0,0,0,0,2600,2,0,0,0,0,0,0,0
4713,0,15100,0,0,0,0,15100,2,0,0,0,1,0,0,0
4714,0,10395,0,0,0,0,0,0,0,0,0,1,0,0,0
4715,0,4356,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,0,4498,0,0,0,0,0,0,0,0,0,1,0,0,0
